,timestamp,mvrv,fear,time
984,1315958400,-0.139762433063147,50,2011-09-14
985,1316044800,-0.300882939032721,50,2011-09-15
986,1316131200,-0.29637959426745203,50,2011-09-16
987,1316217600,-0.305788166835194,50,2011-09-17
988,1316304000,-0.19798530598562503,50,2011-09-18
989,1316390400,-0.13395217556754,50,2011-09-19
990,1316476800,0.002285203078593,50,2011-09-20
991,1316563200,-0.100490547896339,50,2011-09-21
992,1316649600,-0.13990638481053902,50,2011-09-22
993,1316736000,-0.12067467017216502,50,2011-09-23
994,1316822400,-0.14041365564385502,50,2011-09-24
995,1316908800,-0.170044411755254,50,2011-09-25
996,1316995200,-0.26750692412730803,50,2011-09-26
997,1317081600,-0.30291754650220404,50,2011-09-27
998,1317168000,-0.301789630839262,50,2011-09-28
999,1317254400,-0.28376168712826805,50,2011-09-29
1000,1317340800,-0.20231630751339302,50,2011-09-30
1001,1317427200,-0.22844365882129702,50,2011-10-01
1002,1317513600,-0.23079226235448902,50,2011-10-02
1003,1317600000,-0.22381762189932,50,2011-10-03
1004,1317686400,-0.23778419377971802,50,2011-10-04
1005,1317772800,-0.255125664354941,50,2011-10-05
1006,1317859200,-0.286430696267272,50,2011-10-06
1007,1317945600,-0.39086984152228704,50,2011-10-07
1008,1318032000,-0.451016983328195,50,2011-10-08
1009,1318118400,-0.42438681360385705,50,2011-10-09
1010,1318204800,-0.43591838499532204,50,2011-10-10
1011,1318291200,-0.43762515160033205,50,2011-10-11
1012,1318377600,-0.400865973095397,50,2011-10-12
1013,1318464000,-0.431286027471718,50,2011-10-13
1014,1318550400,-0.442983469591525,50,2011-10-14
1015,1318636800,-0.475974795321398,50,2011-10-15
1016,1318723200,-0.531512836790309,50,2011-10-16
1017,1318809600,-0.749919702357098,50,2011-10-17
1018,1318896000,-0.800153626718278,50,2011-10-18
1019,1318982400,-0.8300573369167861,50,2011-10-19
1020,1319068800,-0.801467155380944,50,2011-10-20
1021,1319155200,-0.7491520717317891,50,2011-10-21
1022,1319241600,-0.58922532490675,50,2011-10-22
1023,1319328000,-0.6074219986867321,50,2011-10-23
1024,1319414400,-0.753582957902709,50,2011-10-24
1025,1319500800,-0.697357220612234,50,2011-10-25
1026,1319587200,-0.690240640518603,50,2011-10-26
1027,1319673600,-0.644231355701126,50,2011-10-27
1028,1319760000,-0.596702871543491,50,2011-10-28
1029,1319846400,-0.49669284873886405,50,2011-10-29
1030,1319932800,-0.5781222595875051,50,2011-10-30
1031,1320019200,-0.581834696881221,50,2011-10-31
1032,1320105600,-0.607871061332248,50,2011-11-01
1033,1320192000,-0.5788817000322061,50,2011-11-02
1034,1320278400,-0.5948231763601151,50,2011-11-03
1035,1320364800,-0.6071894348407081,50,2011-11-04
1036,1320451200,-0.642179451076061,50,2011-11-05
1037,1320537600,-0.642888409441421,50,2011-11-06
1038,1320624000,-0.6336488990390721,50,2011-11-07
1039,1320710400,-0.624373547237413,50,2011-11-08
1040,1320796800,-0.60583725864101,50,2011-11-09
1041,1320883200,-0.62754072027521,50,2011-11-10
1042,1320969600,-0.5740604277854281,50,2011-11-11
1043,1321056000,-0.584524850547229,50,2011-11-12
1044,1321142400,-0.5955546843661911,50,2011-11-13
1045,1321228800,-0.796718664918668,50,2011-11-14
1046,1321315200,-0.7553600310981351,50,2011-11-15
1047,1321401600,-0.615782204567437,50,2011-11-16
1048,1321488000,-0.6799440437778621,50,2011-11-17
1049,1321574400,-0.697920181931033,50,2011-11-18
1050,1321660800,-0.684351256045406,50,2011-11-19
1051,1321747200,-0.683552364366885,50,2011-11-20
1052,1321833600,-0.660668221654334,50,2011-11-21
1053,1321920000,-0.652919852496583,50,2011-11-22
1054,1322006400,-0.647972050091696,50,2011-11-23
1055,1322092800,-0.626590896011748,50,2011-11-24
1056,1322179200,-0.6125116650398551,50,2011-11-25
1057,1322265600,-0.612825013584408,50,2011-11-26
1058,1322352000,-0.6119080818962911,50,2011-11-27
1059,1322438400,-0.582991467722344,50,2011-11-28
1060,1322524800,-0.530172050215135,50,2011-11-29
1061,1322611200,-0.49334752169210805,50,2011-11-30
1062,1322697600,-0.46034021588383806,50,2011-12-01
1063,1322784000,-0.45734498791642103,50,2011-12-02
1064,1322870400,-0.5232724031293551,50,2011-12-03
1065,1322956800,-0.5186354890625561,50,2011-12-04
1066,1323043200,-0.512797384028103,50,2011-12-05
1067,1323129600,-0.47074017069077306,50,2011-12-06
1068,1323216000,-0.47330014516294805,50,2011-12-07
1069,1323302400,-0.473597938380427,50,2011-12-08
1070,1323388800,-0.48359769438641903,50,2011-12-09
1071,1323475200,-0.45863928356107,50,2011-12-10
1072,1323561600,-0.41320157767533705,50,2011-12-11
1073,1323648000,-0.43018858748055105,50,2011-12-12
1074,1323734400,-0.41276123630576306,50,2011-12-13
1075,1323820800,-0.443800634248373,50,2011-12-14
1076,1323907200,-0.422649261893691,50,2011-12-15
1077,1323993600,-0.42438562678725106,50,2011-12-16
1078,1324080000,-0.42447466427759906,50,2011-12-17
1079,1324166400,-0.42670832199017,50,2011-12-18
1080,1324252800,-0.34444939956643905,50,2011-12-19
1081,1324339200,-0.23369850536492,50,2011-12-20
1082,1324425600,-0.260500147513442,50,2011-12-21
1083,1324512000,-0.25540265500506,50,2011-12-22
1084,1324598400,-0.24927118294262102,50,2011-12-23
1085,1324684800,-0.24931450197482702,50,2011-12-24
1086,1324771200,-0.17511612931745302,50,2011-12-25
1087,1324857600,-0.23553967419597102,50,2011-12-26
1088,1324944000,-0.20643226112734503,50,2011-12-27
1089,1325030400,-0.18800362940926102,50,2011-12-28
1090,1325116800,-0.18876228981095503,50,2011-12-29
1091,1325203200,-0.17273431001703202,50,2011-12-30
1092,1325289600,-0.052625663592552004,50,2011-12-31
1093,1325376000,0.087925953372504,50,2012-01-01
1094,1325462400,0.073633073476112,50,2012-01-02
1095,1325548800,-0.01798728786542,50,2012-01-03
1096,1325635200,0.16528802076461202,50,2012-01-04
1097,1325721600,0.513917323196032,50,2012-01-05
1098,1325808000,0.430608650220535,50,2012-01-06
1099,1325894400,0.459079113577587,50,2012-01-07
1100,1325980800,0.5385987701020031,50,2012-01-08
1101,1326067200,0.289849495701731,50,2012-01-09
1102,1326153600,0.35248055243853205,50,2012-01-10
1103,1326240000,0.46663533096632,50,2012-01-11
1104,1326326400,0.39710869745652,50,2012-01-12
1105,1326412800,0.335814778768725,50,2012-01-13
1106,1326499200,0.41757495355018803,50,2012-01-14
1107,1326585600,0.48576909992480105,50,2012-01-15
1108,1326672000,0.384762784671817,50,2012-01-16
1109,1326758400,0.113420078757825,50,2012-01-17
1110,1326844800,0.195677293412079,50,2012-01-18
1111,1326931200,0.29986839238815205,50,2012-01-19
1112,1327017600,0.31024088678051,50,2012-01-20
1113,1327104000,0.23916814951384402,50,2012-01-21
1114,1327190400,0.271983069697499,50,2012-01-22
1115,1327276800,0.306444859102575,50,2012-01-23
1116,1327363200,0.27635310045981304,50,2012-01-24
1117,1327449600,0.16155659331388703,50,2012-01-25
1118,1327536000,0.041686017117981006,50,2012-01-26
1119,1327622400,0.031177580955619004,50,2012-01-27
1120,1327708800,0.13421982687041,50,2012-01-28
1121,1327795200,0.063303522717733,50,2012-01-29
1122,1327881600,0.090317389663947,50,2012-01-30
1123,1327968000,0.08910907659181301,50,2012-01-31
1124,1328054400,0.24356326258547803,50,2012-02-01
1125,1328140800,0.251812676029682,50,2012-02-02
1126,1328227200,0.20995857608964502,50,2012-02-03
1127,1328313600,0.18819084228281202,50,2012-02-04
1128,1328400000,0.129122673086245,50,2012-02-05
1129,1328486400,0.078241567489938,50,2012-02-06
1130,1328572800,0.138394128951172,50,2012-02-07
1131,1328659200,0.135118539273863,50,2012-02-08
1132,1328745600,0.181660994710789,50,2012-02-09
1133,1328832000,0.20571860735927502,50,2012-02-10
1134,1328918400,0.11671276092650101,50,2012-02-11
1135,1329004800,0.09265691602629801,50,2012-02-12
1136,1329091200,0.061473482535064,50,2012-02-13
1137,1329177600,-0.17435580813741502,50,2012-02-14
1138,1329264000,-0.184045976825952,50,2012-02-15
1139,1329350400,-0.21768528400429,50,2012-02-16
1140,1329436800,-0.187754348109786,50,2012-02-17
1141,1329523200,-0.20092636283474102,50,2012-02-18
1142,1329609600,-0.17375870434179,50,2012-02-19
1143,1329696000,-0.171645601739976,50,2012-02-20
1144,1329782400,-0.189739172135958,50,2012-02-21
1145,1329868800,-0.149745660599338,50,2012-02-22
1146,1329955200,0.003974660476583,50,2012-02-23
1147,1330041600,0.005957066692764,50,2012-02-24
1148,1330128000,-0.064848534287614,50,2012-02-25
1149,1330214400,-0.023045967788912002,50,2012-02-26
1150,1330300800,-0.014559977260756002,50,2012-02-27
1151,1330387200,-0.04113160652318101,50,2012-02-28
1152,1330473600,-0.031614796018203,50,2012-02-29
1153,1330560000,-0.015237180457440002,50,2012-03-01
1154,1330646400,-0.06944834616301901,50,2012-03-02
1155,1330732800,-0.088985999969885,50,2012-03-03
1156,1330819200,-0.038292509559598,50,2012-03-04
1157,1330905600,-0.043195747442003,50,2012-03-05
1158,1330992000,0.007199987928408,50,2012-03-06
1159,1331078400,-0.012710922166610001,50,2012-03-07
1160,1331164800,-0.010254482785635,50,2012-03-08
1161,1331251200,-0.028812807229783,50,2012-03-09
1162,1331337600,-0.035197609080377,50,2012-03-10
1163,1331424000,-0.017671421497206,50,2012-03-11
1164,1331510400,-0.015570318542724,50,2012-03-12
1165,1331596800,0.086111702816222,50,2012-03-13
1166,1331683200,0.114680842752265,50,2012-03-14
1167,1331769600,0.103042807985566,50,2012-03-15
1168,1331856000,0.09894920248970901,50,2012-03-16
1169,1331942400,0.054567467408185,50,2012-03-17
1170,1332028800,0.076275689213101,50,2012-03-18
1171,1332115200,-0.084734128525511,50,2012-03-19
1172,1332201600,-0.037726027711713,50,2012-03-20
1173,1332288000,-0.043084594504263,50,2012-03-21
1174,1332374400,-0.05575176321195301,50,2012-03-22
1175,1332460800,-0.07999894174090101,50,2012-03-23
1176,1332547200,-0.07782012416909001,50,2012-03-24
1177,1332633600,-0.10897065103164,50,2012-03-25
1178,1332720000,-0.077853625977016,50,2012-03-26
1179,1332806400,-0.034838435740897004,50,2012-03-27
1180,1332892800,-0.035000240415237,50,2012-03-28
1181,1332979200,-0.045421540337741005,50,2012-03-29
1182,1333065600,0.000200588713544,50,2012-03-30
1183,1333152000,0.009823939774478001,50,2012-03-31
1184,1333238400,-0.010614926819666,50,2012-04-01
1185,1333324800,0.034187219012483006,50,2012-04-02
1186,1333411200,0.031410059582079,50,2012-04-03
1187,1333497600,0.008606905178382,50,2012-04-04
1188,1333584000,0.022037848151277,50,2012-04-05
1189,1333670400,0.023477771873023003,50,2012-04-06
1190,1333756800,-0.037581061069157005,50,2012-04-07
1191,1333843200,-0.016520106720479003,50,2012-04-08
1192,1333929600,-0.008866016578569001,50,2012-04-09
1193,1334016000,-0.004513999827459,50,2012-04-10
1194,1334102400,0.012842737501807,50,2012-04-11
1195,1334188800,0.013147006706228,50,2012-04-12
1196,1334275200,0.015743956513952002,50,2012-04-13
1197,1334361600,0.021991954494582,50,2012-04-14
1198,1334448000,0.032033153410021005,50,2012-04-15
1199,1334534400,0.023668216234452002,50,2012-04-16
1200,1334620800,0.031085488332446003,50,2012-04-17
1201,1334707200,0.076636707962041,50,2012-04-18
1202,1334793600,0.066631165144586,50,2012-04-19
1203,1334880000,0.13975626677844802,50,2012-04-20
1204,1334966400,0.101328525928408,50,2012-04-21
1205,1335052800,0.08841014380098201,50,2012-04-22
1206,1335139200,0.070870584243081,50,2012-04-23
1207,1335225600,0.050149950039005006,50,2012-04-24
1208,1335312000,0.074819268809341,50,2012-04-25
1209,1335398400,0.057683058670659,50,2012-04-26
1210,1335484800,0.059625803399617004,50,2012-04-27
1211,1335571200,0.022312051598673003,50,2012-04-28
1212,1335657600,-0.00201318343418,50,2012-04-29
1213,1335744000,0.016229922062446,50,2012-04-30
1214,1335830400,0.033904959834503,50,2012-05-01
1215,1335916800,0.043363112638511,50,2012-05-02
1216,1336003200,0.064041449564085,50,2012-05-03
1217,1336089600,0.061008794288241006,50,2012-05-04
1218,1336176000,0.046030958970709,50,2012-05-05
1219,1336262400,0.051808136650111004,50,2012-05-06
1220,1336348800,0.051094238618130006,50,2012-05-07
1221,1336435200,0.051052077675114,50,2012-05-08
1222,1336521600,0.032464665698108006,50,2012-05-09
1223,1336608000,0.027709263482937,50,2012-05-10
1224,1336694400,0.02541258626821,50,2012-05-11
1225,1336780800,0.01988769647672,50,2012-05-12
1226,1336867200,0.016085307738972,50,2012-05-13
1227,1336953600,0.039451700563759004,50,2012-05-14
1228,1337040000,0.039071875109454,50,2012-05-15
1229,1337126400,0.05402741331785001,50,2012-05-16
1230,1337212800,0.066327648328523,50,2012-05-17
1231,1337299200,0.078200789606035,50,2012-05-18
1232,1337385600,0.07484838653782801,50,2012-05-19
1233,1337472000,0.076566282292651,50,2012-05-20
1234,1337558400,0.077762609117524,50,2012-05-21
1235,1337644800,0.07834058086986301,50,2012-05-22
1236,1337731200,0.090312574758241,50,2012-05-23
1237,1337817600,0.090219083961054,50,2012-05-24
1238,1337904000,0.094610244640457,50,2012-05-25
1239,1337990400,0.088960473409588,50,2012-05-26
1240,1338076800,0.089003504280212,50,2012-05-27
1241,1338163200,0.098638696519001,50,2012-05-28
1242,1338249600,0.102386119325129,50,2012-05-29
1243,1338336000,0.09823316629927,50,2012-05-30
1244,1338422400,0.11804961709910601,50,2012-05-31
1245,1338508800,0.13966803217742202,50,2012-06-01
1246,1338595200,0.09868857122249401,50,2012-06-02
1247,1338681600,0.127079563082266,50,2012-06-03
1248,1338768000,0.140021665643373,50,2012-06-04
1249,1338854400,0.18204580863469,50,2012-06-05
1250,1338940800,0.184879248808228,50,2012-06-06
1251,1339027200,0.23500359722985603,50,2012-06-07
1252,1339113600,0.24518037564993403,50,2012-06-08
1253,1339200000,0.22282862272688203,50,2012-06-09
1254,1339286400,0.19441316170966602,50,2012-06-10
1255,1339372800,0.230614760594499,50,2012-06-11
1256,1339459200,0.271128293228781,50,2012-06-12
1257,1339545600,0.321616645829896,50,2012-06-13
1258,1339632000,0.333664972424881,50,2012-06-14
1259,1339718400,0.5091651708335111,50,2012-06-15
1260,1339804800,0.473460145477591,50,2012-06-16
1261,1339891200,0.384650374278378,50,2012-06-17
1262,1339977600,0.424523329995646,50,2012-06-18
1263,1340064000,0.48404384580886906,50,2012-06-19
1264,1340150400,0.541870647993971,50,2012-06-20
1265,1340236800,0.5359193001250371,50,2012-06-21
1266,1340323200,0.48626654432166105,50,2012-06-22
1267,1340409600,0.45950009599226105,50,2012-06-23
1268,1340496000,0.43194343299417703,50,2012-06-24
1269,1340582400,0.41895725479482704,50,2012-06-25
1270,1340668800,0.45973361934794205,50,2012-06-26
1271,1340755200,0.5146034357756231,50,2012-06-27
1272,1340841600,0.497724328915127,50,2012-06-28
1273,1340928000,0.52247285098092,50,2012-06-29
1274,1341014400,0.527468055633474,50,2012-06-30
1275,1341100800,0.5055431664894451,50,2012-07-01
1276,1341187200,0.545896249942827,50,2012-07-02
1277,1341273600,0.45195729068272306,50,2012-07-03
1278,1341360000,0.46913151822422405,50,2012-07-04
1279,1341446400,0.512801292490291,50,2012-07-05
1280,1341532800,0.520222528265341,50,2012-07-06
1281,1341619200,0.565722964052734,50,2012-07-07
1282,1341705600,0.5539239949314531,50,2012-07-08
1283,1341792000,0.596889542831155,50,2012-07-09
1284,1341878400,0.6865080287674381,50,2012-07-10
1285,1341964800,0.677704743053083,50,2012-07-11
1286,1342051200,0.8296800707289551,50,2012-07-12
1287,1342137600,0.8107099253364941,50,2012-07-13
1288,1342224000,0.7970410665913971,50,2012-07-14
1289,1342310400,0.811093814667396,50,2012-07-15
1290,1342396800,1.04824055862078,50,2012-07-16
1291,1342483200,1.12710078400441,50,2012-07-17
1292,1342569600,1.23221511811886,50,2012-07-18
1293,1342656000,1.14566104057181,50,2012-07-19
1294,1342742400,1.03990196377553,50,2012-07-20
1295,1342828800,1.12893992499251,50,2012-07-21
1296,1342915200,1.02638402593305,50,2012-07-22
1297,1343001600,0.99998558126531,50,2012-07-23
1298,1343088000,1.03205725846961,50,2012-07-24
1299,1343174400,1.09469282510545,50,2012-07-25
1300,1343260800,1.0901386887424,50,2012-07-26
1301,1343347200,1.1056292537817,50,2012-07-27
1302,1343433600,1.10140433191426,50,2012-07-28
1303,1343520000,1.03501222034996,50,2012-07-29
1304,1343606400,1.16245229786094,50,2012-07-30
1305,1343692800,1.23596612651349,50,2012-07-31
1306,1343779200,1.27762465648463,50,2012-08-01
1307,1343865600,1.51597027209183,50,2012-08-02
1308,1343952000,1.64826267104491,50,2012-08-03
1309,1344038400,1.62367780687714,50,2012-08-04
1310,1344124800,1.61149340133194,50,2012-08-05
1311,1344211200,1.63509511675993,50,2012-08-06
1312,1344297600,1.61855461511669,50,2012-08-07
1313,1344384000,1.6576049113437499,50,2012-08-08
1314,1344470400,1.65895174876314,50,2012-08-09
1315,1344556800,1.74978763859241,50,2012-08-10
1316,1344643200,1.7659257081836799,50,2012-08-11
1317,1344729600,1.7900713214763,50,2012-08-12
1318,1344816000,1.87874444302203,50,2012-08-13
1319,1344902400,1.93251483617215,50,2012-08-14
1320,1344988800,2.2134091442965,50,2012-08-15
1321,1345075200,2.27191276726443,50,2012-08-16
1322,1345161600,1.66659939195467,50,2012-08-17
1323,1345248000,1.6460570728678499,50,2012-08-18
1324,1345334400,0.627504733133962,50,2012-08-19
1325,1345420800,1.18600177284076,50,2012-08-20
1326,1345507200,1.1872365763597599,50,2012-08-21
1327,1345593600,1.14166233429652,50,2012-08-22
1328,1345680000,1.23707594547499,50,2012-08-23
1329,1345766400,1.38206721124045,50,2012-08-24
1330,1345852800,1.35867892063135,50,2012-08-25
1331,1345939200,1.36479379691719,50,2012-08-26
1332,1346025600,1.41104849567216,50,2012-08-27
1333,1346112000,1.43522343325404,50,2012-08-28
1334,1346198400,1.39092776893138,50,2012-08-29
1335,1346284800,1.3553438614234499,50,2012-08-30
1336,1346371200,1.17297251777681,50,2012-08-31
1337,1346457600,1.14050842908115,50,2012-09-01
1338,1346544000,1.2000002506246,50,2012-09-02
1339,1346630400,1.28298747424066,50,2012-09-03
1340,1346716800,1.24213926815061,50,2012-09-04
1341,1346803200,1.41224692478969,50,2012-09-05
1342,1346889600,1.43597967940237,50,2012-09-06
1343,1346976000,1.4070408457462,50,2012-09-07
1344,1347062400,1.4095464439626,50,2012-09-08
1345,1347148800,1.39360899449832,50,2012-09-09
1346,1347235200,1.39831903257471,50,2012-09-10
1347,1347321600,1.42293133372419,50,2012-09-11
1348,1347408000,1.43225393332056,50,2012-09-12
1349,1347494400,1.44151701771219,50,2012-09-13
1350,1347580800,1.5471366495915,50,2012-09-14
1351,1347667200,1.52524540013408,50,2012-09-15
1352,1347753600,1.57280226783503,50,2012-09-16
1353,1347840000,1.57076897887393,50,2012-09-17
1354,1347926400,1.6740855482883,50,2012-09-18
1355,1348012800,1.7243958165269802,50,2012-09-19
1356,1348099200,1.6557254246712199,50,2012-09-20
1357,1348185600,1.64950457382035,50,2012-09-21
1358,1348272000,1.61093439539844,50,2012-09-22
1359,1348358400,1.5868845352677399,50,2012-09-23
1360,1348444800,1.55760464925035,50,2012-09-24
1361,1348531200,1.55963631848799,50,2012-09-25
1362,1348617600,1.61606777045492,50,2012-09-26
1363,1348704000,1.60325112764102,50,2012-09-27
1364,1348790400,1.54608023518316,50,2012-09-28
1365,1348876800,1.6205439917732,50,2012-09-29
1366,1348963200,1.6065001798518002,50,2012-09-30
1367,1349049600,1.60226639145415,50,2012-10-01
1368,1349136000,1.69855077923128,50,2012-10-02
1369,1349222400,1.63775288094724,50,2012-10-03
1370,1349308800,1.66914301420514,50,2012-10-04
1371,1349395200,1.6453702494934999,50,2012-10-05
1372,1349481600,1.59507901834037,50,2012-10-06
1373,1349568000,1.3977973705026,50,2012-10-07
1374,1349654400,1.36277202495252,50,2012-10-08
1375,1349740800,1.41024657498653,50,2012-10-09
1376,1349827200,1.46080203922446,50,2012-10-10
1377,1349913600,1.4598892834661,50,2012-10-11
1378,1350000000,1.41030531919193,50,2012-10-12
1379,1350086400,1.39185883781715,50,2012-10-13
1380,1350172800,1.33089785750385,50,2012-10-14
1381,1350259200,1.36833760138458,50,2012-10-15
1382,1350345600,1.38640215040973,50,2012-10-16
1383,1350432000,1.38046771434931,50,2012-10-17
1384,1350518400,1.39083708538468,50,2012-10-18
1385,1350604800,1.3398092823315,50,2012-10-19
1386,1350691200,1.31081764593284,50,2012-10-20
1387,1350777600,1.30370144294925,50,2012-10-21
1388,1350864000,1.32066748453862,50,2012-10-22
1389,1350950400,1.31212851841498,50,2012-10-23
1390,1351036800,1.27807481780758,50,2012-10-24
1391,1351123200,1.05175766699523,50,2012-10-25
1392,1351209600,0.876045806107678,50,2012-10-26
1393,1351296000,0.953858403605899,50,2012-10-27
1394,1351382400,1.03598982879645,50,2012-10-28
1395,1351468800,1.01996429440653,50,2012-10-29
1396,1351555200,1.06250557215438,50,2012-10-30
1397,1351641600,1.12714681034053,50,2012-10-31
1398,1351728000,1.00616636158079,50,2012-11-01
1399,1351814400,0.9989990729427071,50,2012-11-02
1400,1351900800,1.01021073283519,50,2012-11-03
1401,1351987200,1.06424173143037,50,2012-11-04
1402,1352073600,1.03413861183731,50,2012-11-05
1403,1352160000,1.06621360525005,50,2012-11-06
1404,1352246400,1.07449047913624,50,2012-11-07
1405,1352332800,1.05169643058027,50,2012-11-08
1406,1352419200,1.05490951225113,50,2012-11-09
1407,1352505600,1.06935701377876,50,2012-11-10
1408,1352592000,0.977233295758903,50,2012-11-11
1409,1352678400,1.0936609138565,50,2012-11-12
1410,1352764800,1.06322125081687,50,2012-11-13
1411,1352851200,1.07898988103395,50,2012-11-14
1412,1352937600,1.13798234312987,50,2012-11-15
1413,1353024000,1.27987389690262,50,2012-11-16
1414,1353110400,1.26878159614851,50,2012-11-17
1415,1353196800,1.23908964992962,50,2012-11-18
1416,1353283200,1.25986777771834,50,2012-11-19
1417,1353369600,1.26418543595609,50,2012-11-20
1418,1353456000,1.24517567818965,50,2012-11-21
1419,1353542400,1.40649885328233,50,2012-11-22
1420,1353628800,1.39401019346159,50,2012-11-23
1421,1353715200,1.40676054830524,50,2012-11-24
1422,1353801600,1.43190786765815,50,2012-11-25
1423,1353888000,1.35406741039043,50,2012-11-26
1424,1353974400,1.31743907762236,50,2012-11-27
1425,1354060800,1.36686444257144,50,2012-11-28
1426,1354147200,1.40065225443422,50,2012-11-29
1427,1354233600,1.41521396533246,50,2012-11-30
1428,1354320000,1.40686864596357,50,2012-12-01
1429,1354406400,1.38325931639724,50,2012-12-02
1430,1354492800,1.43476831529306,50,2012-12-03
1431,1354579200,1.61544775059064,50,2012-12-04
1432,1354665600,1.55121595631441,50,2012-12-05
1433,1354752000,1.5832427158378901,50,2012-12-06
1434,1354838400,1.5949477750343402,50,2012-12-07
1435,1354924800,1.6158494994187,50,2012-12-08
1436,1355011200,1.5508512447190599,50,2012-12-09
1437,1355097600,1.58316427381711,50,2012-12-10
1438,1355184000,1.6048393287693798,50,2012-12-11
1439,1355270400,1.60959860420981,50,2012-12-12
1440,1355356800,1.6259013211731,50,2012-12-13
1441,1355443200,1.58845810539642,50,2012-12-14
1442,1355529600,1.56104406980565,50,2012-12-15
1443,1355616000,1.5294187666805201,50,2012-12-16
1444,1355702400,1.48461065138219,50,2012-12-17
1445,1355788800,1.48448136951331,50,2012-12-18
1446,1355875200,1.55008692916846,50,2012-12-19
1447,1355961600,1.5367515485874201,50,2012-12-20
1448,1356048000,1.51911160889453,50,2012-12-21
1449,1356134400,1.49302023273337,50,2012-12-22
1450,1356220800,1.48371111735693,50,2012-12-23
1451,1356307200,1.49825830096256,50,2012-12-24
1452,1356393600,1.48582595850826,50,2012-12-25
1453,1356480000,1.49897646279683,50,2012-12-26
1454,1356566400,1.48740783293575,50,2012-12-27
1455,1356652800,1.48876772334985,50,2012-12-28
1456,1356739200,1.48125974569354,50,2012-12-29
1457,1356825600,1.489394107296,50,2012-12-30
1458,1356912000,1.49874765953935,50,2012-12-31
1459,1356998400,1.41909468954981,50,2013-01-01
1460,1357084800,1.36714443735072,50,2013-01-02
1461,1357171200,1.40582220690582,50,2013-01-03
1462,1357257600,1.39203919123376,50,2013-01-04
1463,1357344000,1.38954508132438,50,2013-01-05
1464,1357430400,1.38720986151799,50,2013-01-06
1465,1357516800,1.39607521892504,50,2013-01-07
1466,1357603200,1.4636550266897501,50,2013-01-08
1467,1357689600,1.47835646207901,50,2013-01-09
1468,1357776000,1.57206085959103,50,2013-01-10
1469,1357862400,1.56531830554858,50,2013-01-11
1470,1357948800,1.53386904946683,50,2013-01-12
1471,1358035200,1.4685715732623201,50,2013-01-13
1472,1358121600,1.5437900343950601,50,2013-01-14
1473,1358208000,1.59553773575887,50,2013-01-15
1474,1358294400,1.63727400349863,50,2013-01-16
1475,1358380800,1.86798120591608,50,2013-01-17
1476,1358467200,1.8843578961465401,50,2013-01-18
1477,1358553600,1.86276964769025,50,2013-01-19
1478,1358640000,1.85522234042818,50,2013-01-20
1479,1358726400,2.09911899448601,50,2013-01-21
1480,1358812800,2.2500678892611,50,2013-01-22
1481,1358899200,2.26958346109737,50,2013-01-23
1482,1358985600,2.19094398156975,50,2013-01-24
1483,1359072000,2.23004651951759,50,2013-01-25
1484,1359158400,2.1847058138266098,50,2013-01-26
1485,1359244800,2.19483007159397,50,2013-01-27
1486,1359331200,2.45335355912944,50,2013-01-28
1487,1359417600,2.5727265186618498,50,2013-01-29
1488,1359504000,2.5616763556922,50,2013-01-30
1489,1359590400,2.75030023929462,50,2013-01-31
1490,1359676800,2.70157115068135,50,2013-02-01
1491,1359763200,2.53039139502727,50,2013-02-02
1492,1359849600,2.61739989541448,50,2013-02-03
1493,1359936000,2.59476491149031,50,2013-02-04
1494,1360022400,2.6320201917799997,50,2013-02-05
1495,1360108800,2.68700203940949,50,2013-02-06
1496,1360195200,2.84058416229683,50,2013-02-07
1497,1360281600,2.97818323196584,50,2013-02-08
1498,1360368000,3.08498221958249,50,2013-02-09
1499,1360454400,3.17058680147486,50,2013-02-10
1500,1360540800,3.19788639895975,50,2013-02-11
1501,1360627200,3.43595253548662,50,2013-02-12
1502,1360713600,3.3298946657514,50,2013-02-13
1503,1360800000,3.79162702175067,50,2013-02-14
1504,1360886400,3.64405160225021,50,2013-02-15
1505,1360972800,3.68769961782279,50,2013-02-16
1506,1361059200,3.52948416713082,50,2013-02-17
1507,1361145600,3.47648739165058,50,2013-02-18
1508,1361232000,3.92768612802567,50,2013-02-19
1509,1361318400,3.98786719943747,50,2013-02-20
1510,1361404800,3.92096288542295,50,2013-02-21
1511,1361491200,3.9354159664043697,50,2013-02-22
1512,1361577600,3.76196843370568,50,2013-02-23
1513,1361664000,3.7258279444030302,50,2013-02-24
1514,1361750400,3.7537585062803602,50,2013-02-25
1515,1361836800,3.82680082694126,50,2013-02-26
1516,1361923200,3.82992648001488,50,2013-02-27
1517,1362009600,4.13107571625397,50,2013-02-28
1518,1362096000,4.26333940533543,50,2013-03-01
1519,1362182400,4.12830755824043,50,2013-03-02
1520,1362268800,4.10602888854737,50,2013-03-03
1521,1362355200,4.42949979430865,50,2013-03-04
1522,1362441600,5.09261844179538,50,2013-03-05
1523,1362528000,5.14178273284377,50,2013-03-06
1524,1362614400,4.90401929710075,50,2013-03-07
1525,1362700800,5.16011854973092,50,2013-03-08
1526,1362787200,5.41322138101003,50,2013-03-09
1527,1362873600,5.17260064648566,50,2013-03-10
1528,1362960000,5.53058370300157,50,2013-03-11
1529,1363046400,4.87858138451159,50,2013-03-12
1530,1363132800,5.13989936133415,50,2013-03-13
