,date,perpetual,future,basis,annual_basis,fear,Volatility,Unnamed: 0,Date,fundingRate,accumulation_funding_rate
120,2021-07-11,34284.7,34689.3666666667,1.18031269536167,5.74418845076015,20,5.13337947018622,335,2021-07-11,0.0003,0.014217239999999997
121,2021-07-12,33123.0333333333,33455.7333333333,1.00443699298876,4.95431760055265,25,5.54103079609079,336,2021-07-12,7.491e-05,0.013917239999999997
122,2021-07-13,32670.0666666667,32944.5,0.840014610724182,4.20007305362091,20,7.10505947731216,337,2021-07-13,-3.797999999999999e-05,0.013842329999999996
123,2021-07-14,32824.6666666667,33042.8666666667,0.664743993338356,3.36988274400695,21,8.46311849837323,338,2021-07-14,-0.0002615999999999,0.013880309999999996
124,2021-07-15,31763.5666666667,31914.8666666667,0.476331898076107,2.44874849010956,20,6.11897794531168,339,2021-07-15,-0.00012971,0.014141909999999898
125,2021-07-16,31449.9,31593.6666666667,0.457129169462106,2.38360209790955,22,7.44437006692848,340,2021-07-16,0.00017658,0.014271619999999898
126,2021-07-17,31547.6333333333,31709.6333333333,0.513509201429784,2.71638925394016,15,4.71923747350397,341,2021-07-17,-0.00014907,0.014095039999999899
127,2021-07-18,31722.6333333333,31905.7333333333,0.57719041819774,3.09815445062022,19,6.09957050971542,342,2021-07-18,-2.7e-06,0.014244109999999898
128,2021-07-19,30873.6666666667,30944.3,0.228781809740765,1.24634866500566,24,6.04717850415988,343,2021-07-19,-0.00021536,0.014246809999999898
129,2021-07-20,29743.8666666667,29826.7666666667,0.278712922327957,1.54136691893491,19,8.96294520129126,344,2021-07-20,-0.00052281,0.014462169999999898
130,2021-07-21,32114.7666666667,32297.0666666667,0.567651641041565,3.18758229200264,10,9.32958791125613,345,2021-07-21,-8.378000000000001e-05,0.014984979999999898
131,2021-07-22,32266.8666666667,32437.2666666667,0.528095900232017,3.01179693101072,21,5.21615493330873,346,2021-07-22,0.00013518,0.015068759999999898
132,2021-07-23,33452.4666666667,33670.0333333333,0.650375557756575,3.76804886636746,23,7.99943749660541,347,2021-07-23,-6.952e-05,0.014933579999999898
133,2021-07-24,34149.5,34428.4,0.816703026398634,4.80800975218551,22,6.1617456564583,348,2021-07-24,-0.00054421,0.015003099999999898
134,2021-07-25,35121.4666666667,35433.7333333333,0.889104858946654,5.320053664189,27,6.69520241759509,349,2021-07-25,-0.00017917,0.0155473099999999
135,2021-07-26,37380.8333333333,37668.4,0.769289074169023,4.67984186786156,26,25.1411372993131,350,2021-07-26,0.0003,0.0157264799999999
136,2021-07-27,39232.0,39578.1666666667,0.882357939097329,5.45865504695805,32,10.1931938722713,351,2021-07-27,2.4800000000000038e-06,0.015426479999999899
137,2021-07-28,39949.9666666667,40331.8,0.955778853382445,6.01481519801022,50,12.557350247797,352,2021-07-28,0.0003,0.0154239999999999
138,2021-07-29,40067.9333333333,40483.7333333333,1.03773757568397,6.6451616688535,50,7.39174894601724,353,2021-07-29,0.0003,0.015123999999999898
139,2021-07-30,41937.6333333333,42404.6,1.11347882450846,7.25749590974263,53,13.8942256675717,354,2021-07-30,0.00012821,0.014823999999999898
140,2021-07-31,41566.3666666667,41995.6333333333,1.03272597797417,6.85354512655586,60,5.31457166083291,355,2021-07-31,0.00022486,0.014695789999999898
141,2021-08-01,39885.8,40230.5666666667,0.864384484369569,5.84259882953505,60,9.30005581770391,356,2021-08-01,0.00013882,0.014470929999999898
142,2021-08-02,39250.7333333333,39605.8666666667,0.904781396865598,6.23104169539515,48,8.39223704326558,357,2021-08-02,2.503e-05,0.014332109999999898
143,2021-08-03,38310.4,38612.6,0.788819746074165,5.53690783302059,48,7.20352154270937,358,2021-08-03,0.00021239,0.0143070799999999
144,2021-08-04,39735.2666666667,40050.3666666667,0.792998327262596,5.67538018531074,42,7.09521504597512,359,2021-08-04,0.00023816,0.014094689999999898
145,2021-08-05,40928.2666666667,41281.1333333333,0.862158833992468,6.29375948814502,50,12.9325409452156,360,2021-08-05,0.0002268999999999,0.013856529999999898
146,2021-08-06,42779.1,43094.4,0.737042153762007,5.49021196169659,52,11.6567013800827,361,2021-08-06,0.0003,0.013629629999999998
147,2021-08-07,44443.7666666667,44790.7666666667,0.780761906619092,5.93704366491602,69,7.00181825292799,362,2021-08-07,0.0003,0.013329629999999997
148,2021-08-08,43964.4,44290.6666666667,0.742115590492905,5.76323809638107,74,9.36338641889676,363,2021-08-08,0.0003,0.013029629999999997
149,2021-08-09,46248.6666666667,46647.4666666667,0.862295129228973,6.84212439496902,65,10.7630556179487,364,2021-08-09,0.0003,0.012729629999999997
150,2021-08-10,45483.7333333333,45814.5,0.72721969466006,5.89855974557605,71,6.93166497726034,365,2021-08-10,0.0003,0.012429629999999997
151,2021-08-11,45648.1666666667,45956.8,0.676113315978367,5.60866728027509,70,5.59964436770576,366,2021-08-11,0.0003,0.012129629999999997
152,2021-08-12,44300.1666666667,44585.6666666667,0.644467101327685,5.47047655778151,70,7.98796458872755,367,2021-08-12,7.047000000000001e-05,0.011829629999999997
153,2021-08-13,47719.0333333333,48152.6666666667,0.908721956507932,7.89722652679512,70,7.80451836290671,368,2021-08-13,0.0003,0.011759159999999998
154,2021-08-14,47035.6666666667,47375.1,0.721650945736216,6.42445354131022,76,7.33914139985181,369,2021-08-14,3.267999999999999e-05,0.011459159999999998
155,2021-08-15,47057.9666666667,47392.6666666667,0.711250450685283,6.49016036250321,71,6.8706575878148,370,2021-08-15,0.00020591,0.011426479999999998
156,2021-08-16,45931.1333333333,46183.6666666667,0.54980862653799,5.14564483811196,72,7.81068231079926,371,2021-08-16,0.0003,0.011220569999999997
157,2021-08-17,44727.8,44932.3,0.457210057279813,4.39162291860873,72,8.78406043432705,372,2021-08-17,0.0003,0.010920569999999998
158,2021-08-18,44862.5,45051.7,0.421733073279475,4.16033977694617,73,7.61265056984766,373,2021-08-18,0.00026241,0.010620569999999998
159,2021-08-19,46781.6666666667,47105.0666666667,0.69129644803878,7.00897787594875,70,9.09400269810856,374,2021-08-19,0.0003,0.010358159999999998
160,2021-08-20,49236.7333333333,49573.1,0.683162029433298,7.12440402123297,70,7.42730268711221,375,2021-08-20,0.0003,0.010058159999999997
161,2021-08-21,49008.6,49334.0666666667,0.664101130549892,7.12932096031502,78,6.58982978749745,376,2021-08-21,0.0003,0.009758159999999998
162,2021-08-22,49308.5,49679.2,0.751797357453592,8.31533440819882,76,6.22756670279594,377,2021-08-22,0.0003,0.009458159999999998
163,2021-08-23,49553.2333333333,49870.2333333333,0.639716076381158,7.29676149622258,79,5.14733336948813,378,2021-08-23,0.0003,0.009158159999999999
164,2021-08-24,47885.0,48062.0333333333,0.369705196477656,4.3529805391724,79,6.12804661039749,379,2021-08-24,0.0003,0.008858159999999999
165,2021-08-25,48967.9333333333,49267.7333333333,0.612237396173571,7.44888832011178,73,7.63059692581026,380,2021-08-25,0.0003,0.008558159999999997
166,2021-08-26,47014.3,47158.8333333333,0.307424195049889,3.86930452390378,75,6.98163719249621,381,2021-08-26,0.00028304,0.008258159999999997
167,2021-08-27,49014.5,49273.6666666667,0.528755096281028,6.89270036223482,71,7.30531826016104,382,2021-08-27,0.0003,0.007975119999999999
168,2021-08-28,48813.3333333333,49047.4333333333,0.479582081398507,6.48323924853537,78,3.6801372260185,383,2021-08-28,0.0003,0.007675119999999999
169,2021-08-29,48916.5333333333,49125.2666666667,0.426713258502912,5.99039766744473,72,7.15400072851898,384,2021-08-29,0.0003,0.007375119999999999
170,2021-08-30,47142.6666666667,47297.2,0.327799304239627,4.78586984189856,73,7.60764610810927,385,2021-08-30,0.0003,0.007075119999999999
171,2021-08-31,47152.2333333333,47332.3666666667,0.382025029567332,5.80996399133651,73,6.38961281554142,386,2021-08-31,0.0003,0.006775119999999999
