,date,long_change,long
2552,2015-12-30,-39845.51509588957,10765600.689701632
2553,2015-12-31,-37338.18636479415,10766186.527880881
2554,2016-01-01,-34712.54691721499,10773010.45099261
2555,2016-01-02,-32582.92611587234,10782089.27186213
2556,2016-01-03,-30828.7842175439,10783592.406278912
2557,2016-01-04,-29192.567032678053,10795289.25752473
2558,2016-01-05,-27002.466621460393,10798939.221527059
2559,2016-01-06,-25090.529749520123,10803090.26668668
2560,2016-01-07,-23675.605763511732,10779544.770256521
2561,2016-01-08,-22282.389979600906,10782130.37824359
2562,2016-01-09,-20839.5012078695,10787506.047553599
2563,2016-01-10,-19415.615109430626,10788936.979980638
2564,2016-01-11,-18141.456584675238,10790054.6173575
2565,2016-01-12,-17014.21081303805,10792168.350983791
2566,2016-01-13,-15989.524620627984,10781434.745521719
2567,2016-01-14,-14922.010287808254,10782314.87690394
2568,2016-01-15,-14892.178092217073,10762746.25738157
2569,2016-01-16,-15067.87868546322,10758812.623037651
2570,2016-01-17,-15102.10344077833,10762784.246330881
2571,2016-01-18,-14105.6624388583,10762004.42352148
2572,2016-01-19,-13502.63444076106,10757621.488484211
2573,2016-01-20,-12979.593508696184,10757192.67556534
2574,2016-01-21,-12372.013771576807,10758903.08081741
2575,2016-01-22,-12706.18539496325,10706663.42982148
2576,2016-01-23,-13566.016923185438,10681957.21148428
2577,2016-01-24,-13522.141294637695,10682576.23203538
2578,2016-01-25,-13209.537750706077,10673661.99430904
2579,2016-01-26,-13400.838395206258,10666310.1989147
2580,2016-01-27,-13597.949508480728,10665145.65219322
2581,2016-01-28,-14042.530886353925,10654321.76710725
2582,2016-01-29,-14701.973798146471,10653754.82607677
2583,2016-01-30,-15585.208320450038,10642630.396160362
2584,2016-01-31,-16772.823365036398,10639657.86143668
2585,2016-02-01,-18418.098119122908,10633183.013175229
2586,2016-02-02,-20213.30100914091,10634609.188098608
2587,2016-02-03,-22437.7312013302,10634049.616778988
2588,2016-02-04,-25166.87038769573,10629049.73426359
2589,2016-02-05,-26519.06742076017,10721204.71064987
2590,2016-02-06,-26496.705237790942,10753215.394742839
2591,2016-02-07,-26951.825827600434,10755102.71717286
2592,2016-02-08,-27623.304147217423,10756688.67899212
2593,2016-02-09,-28483.093595368788,10753451.027118908
2594,2016-02-10,-29351.335144752637,10752759.030732451
2595,2016-02-11,-30450.529709525406,10748111.180771582
2596,2016-02-12,-31339.330135773867,10745504.833829662
2597,2016-02-13,-32242.68145466037,10748308.976081839
2598,2016-02-14,-32118.504981625825,10749079.21225195
2599,2016-02-15,-31887.153972249478,10748002.17811289
2600,2016-02-16,-31621.16668723151,10756597.921245249
2601,2016-02-17,-31871.6593012847,10758414.50022734
2602,2016-02-18,-31814.146731633693,10760831.00627183
2603,2016-02-19,-31794.55879937485,10755227.715444291
2604,2016-02-20,-31573.60867571272,10773081.66509303
2605,2016-02-21,-29395.7120271679,10782724.080816431
2606,2016-02-22,-26065.26214328222,10800773.918610511
2607,2016-02-23,-23090.342938562855,10807334.77151216
2608,2016-02-24,-19816.54104826413,10805639.99931487
2609,2016-02-25,-16286.298319058493,10796859.96425113
2610,2016-02-26,-12563.806903295219,10801074.462983891
2611,2016-02-27,-8266.409209745005,10809683.0054574
2612,2016-02-28,-3829.6414950247854,10808115.025335072
2613,2016-02-29,923.276365544647,10804249.33607375
2614,2016-03-01,4820.0766599960625,10740113.289547801
2615,2016-03-02,9032.47523970902,10737020.669271281
2616,2016-03-03,13029.523004261777,10725448.83579143
2617,2016-03-04,17205.812707304955,10723387.35821591
2618,2016-03-05,21209.93508171104,10699407.58946448
2619,2016-03-06,22204.48609188944,10698992.215223812
2620,2016-03-07,21613.453960224986,10691424.09132914
2621,2016-03-08,21042.089545030147,10693793.191190371
2622,2016-03-09,20309.85975492187,10681937.5230242
2623,2016-03-10,19549.355207851157,10672334.80143293
2624,2016-03-11,18768.166300818324,10668592.109685682
2625,2016-03-12,18150.03194814734,10666965.94939897
2626,2016-03-13,17341.44197146967,10661059.52353699
2627,2016-03-14,16390.17734837532,10657227.197874201
2628,2016-03-15,15036.842371663079,10654212.068519471
2629,2016-03-16,13489.182970736176,10644332.169132661
2630,2016-03-17,11617.123058583587,10638088.00143022
2631,2016-03-18,9669.473562566563,10637965.607172301
2632,2016-03-19,7583.855138381943,10638903.41860827
2633,2016-03-20,5687.243283420801,10639466.04402563
2634,2016-03-21,3025.527972428128,10627557.330708899
2635,2016-03-22,-883.8324682358652,10624223.105371911
2636,2016-03-23,-5757.427525095642,10627174.92232489
2637,2016-03-24,-10873.067208217457,10625154.93000159
2638,2016-03-25,-16317.172896290198,10610971.66303654
2639,2016-03-26,-21569.944894328713,10612243.40970517
2640,2016-03-27,-26874.307096995413,10618741.54161458
2641,2016-03-28,-32694.966644588858,10615804.670951912
2642,2016-03-29,-38289.266941230744,10626817.206794921
2643,2016-03-30,-44046.707053117454,10620421.869274082
2644,2016-03-31,-47837.11380470544,10613144.31256368
2645,2016-04-01,-51665.81869092025,10611136.032194281
2646,2016-04-02,-55084.46747112274,10611169.55667202
2647,2016-04-03,-58428.39138947055,10612089.66455185
2648,2016-04-04,-60501.075977673754,10645404.36937333
2649,2016-04-05,-61010.795396512374,10646196.55466725
2650,2016-04-06,-60929.296874631196,10634522.699228602
2651,2016-04-07,-61708.943396613,10585704.87388877
2652,2016-04-08,-62081.95178699121,10584805.86363356
2653,2016-04-09,-62108.128386031836,10589647.97980446
2654,2016-04-10,-62403.064137328416,10566729.043561202
2655,2016-04-11,-62467.66752015613,10581944.51505662
2656,2016-04-12,-62451.442312406376,10577587.72570942
2657,2016-04-13,-62248.90854490362,10578297.445716562
2658,2016-04-14,-61908.54313680716,10579766.84927297
2659,2016-04-15,-61235.429870912805,10581048.95610605
2660,2016-04-16,-60178.271385082975,10583007.590765022
2661,2016-04-17,-58856.07205437124,10596848.67395976
2662,2016-04-18,-57458.142375016585,10600851.61170605
2663,2016-04-19,-56167.96597251482,10601114.95675707
2664,2016-04-20,-54246.21220608987,10597338.22231041
2665,2016-04-21,-52062.339656541124,10596754.482900001
2666,2016-04-22,-49766.50919550471,10591325.753701711
2667,2016-04-23,-47114.0669466909,10602121.623419791
2668,2016-04-24,-44008.92491988279,10602611.84836665
2669,2016-04-25,-41286.841609625146,10590951.85377447
2670,2016-04-26,-38772.0310153421,10587297.25590238
2671,2016-04-27,-35661.16545561515,10608578.27003005
2672,2016-04-28,-32803.49827906303,10616979.41884804
2673,2016-04-29,-29608.760202625766,10628278.687060721
2674,2016-04-30,-27210.570075528696,10630066.74320535
2675,2016-05-01,-24540.845432261005,10645434.87371324
2676,2016-05-02,-21504.407777076587,10679076.536863701
2677,2016-05-03,-16846.692536961287,10780254.88529471
2678,2016-05-04,-13310.641990220174,10803564.182086721
2679,2016-05-05,-9730.925489442423,10808183.88415728
2680,2016-05-06,-5984.325868546963,10802417.28438184
2681,2016-05-07,-429.676033642143,10810895.54668121
2682,2016-05-08,5156.377899831161,10822837.440251362
2683,2016-05-09,10496.975994447246,10827397.043853011
2684,2016-05-10,16547.896970069036,10827921.23597438
2685,2016-05-11,22166.921341499314,10834064.54300007
2686,2016-05-12,27771.711985111237,10830403.366498772
2687,2016-05-13,33309.87333911471,10831657.37479903
2688,2016-05-14,38764.79447221197,10832616.8980122
2689,2016-05-15,44424.01830985397,10857319.17333782
2690,2016-05-16,49875.97798311338,10855044.76049512
2691,2016-05-17,53322.92808236927,10762548.74670269
2692,2016-05-18,56610.56275440939,10760057.88512633
2693,2016-05-19,59739.43233352527,10750496.04423542
2694,2016-05-20,62644.855996686965,10741444.533701941
2695,2016-05-21,65521.03681483492,10741856.709516821
2696,2016-05-22,68703.97918415628,10746453.12723755
2697,2016-05-23,71402.80121844634,10741017.63889532
2698,2016-05-24,73808.09992902726,10738569.95633182
2699,2016-05-25,76525.16287324391,10732684.074496882
2700,2016-05-26,79376.0585289374,10726906.70953181
2701,2016-05-27,80740.70730507933,10683230.79567657
2702,2016-05-28,81890.6125745289,10676135.94706797
2703,2016-05-29,84051.91595051065,10765813.7074065
2704,2016-05-30,85933.52667354792,10759885.81722925
2705,2016-05-31,87364.14392677881,10765570.750425842
2706,2016-06-01,87593.77478417568,10760761.368499171
2707,2016-06-02,84220.25514058955,10746008.927422341
2708,2016-06-03,80619.96927080676,10745706.8426132
2709,2016-06-04,76900.97798990458,10747031.73679328
2710,2016-06-05,73193.59701803885,10747869.01122301
2711,2016-06-06,68430.41199016571,10750295.11780134
2712,2016-06-07,63595.78012333065,10770791.10485918
2713,2016-06-08,58757.30854955502,10774837.81347499
2714,2016-06-09,53536.02815202996,10775836.60453605
2715,2016-06-10,48282.148738967255,10770951.80615964
2716,2016-06-11,43114.408776959404,10773154.609567942
2717,2016-06-12,37347.21294397302,10738985.55390216
2718,2016-06-13,31424.77708381042,10730120.795141751
2719,2016-06-14,24478.556011864915,10716816.126252702
2720,2016-06-15,17456.460759921,10705756.215108711
2721,2016-06-16,13624.82848851569,10698350.88316142
2722,2016-06-17,9785.700534649193,10688916.48131466
2723,2016-06-18,6266.676165169105,10688735.66954495
2724,2016-06-19,3030.46933077462,10691378.43502972
2725,2016-06-20,-417.2072540819645,10680098.34104221
2726,2016-06-21,-4279.485935676843,10669843.77987746
2727,2016-06-22,-7362.070246132091,10694958.59574357
2728,2016-06-23,-10327.274481518194,10696615.810173672
2729,2016-06-24,-13310.030082827434,10695450.95914087
2730,2016-06-25,-16675.94167219661,10664561.46779927
2731,2016-06-26,-18135.02511128038,10670338.314978031
2732,2016-06-27,-19214.75744542107,10670508.53523971
2733,2016-06-28,-23066.083328431472,10672269.174771642
2734,2016-06-29,-26652.04573370889,10674547.14693638
2735,2016-06-30,-30560.5857884679,10651194.223852871
2736,2016-07-01,-33700.9014799688,10654027.25864461
2737,2016-07-02,-34578.57302636467,10659102.67676596
2738,2016-07-03,-35011.19656912424,10661892.090574061
2739,2016-07-04,-35281.367744356394,10669669.31891538
2740,2016-07-05,-35691.10980613716,10668736.214357361
2741,2016-07-06,-36044.48448343761,10668492.208283681
2742,2016-07-07,-36908.918857434765,10666878.707027169
2743,2016-07-08,-37741.76356812008,10672307.90045573
2744,2016-07-09,-38575.903286676854,10673703.5899845
2745,2016-07-10,-38913.55943660438,10687579.70032362
2746,2016-07-11,-39469.34399868362,10682558.77891227
2747,2016-07-12,-38772.11926767416,10688147.21686584
2748,2016-07-13,-37618.848021226004,10696820.96705833
2749,2016-07-14,-35459.40299884789,10705879.7805103
2750,2016-07-15,-32915.03116363846,10709129.97983461
2751,2016-07-16,-31518.813751349226,10717926.064357512
2752,2016-07-17,-29753.280970279127,10723707.044367181
2753,2016-07-18,-28041.08779856004,10729706.8851576
2754,2016-07-19,-26582.93227782473,10728801.667601788
2755,2016-07-20,-24685.672451691702,10732175.56213566
2756,2016-07-21,-21621.794925328344,10777067.08409925
2757,2016-07-22,-19300.93503442593,10788151.146045938
2758,2016-07-23,-16793.272786213085,10805121.39890825
2759,2016-07-24,-14300.325090328231,10807794.70553795
2760,2016-07-25,-10945.798401165754,10803487.827416178
2761,2016-07-26,-8454.730982096866,10806909.87942369
2762,2016-07-27,-6068.844655811787,10808034.30298872
2763,2016-07-28,-2194.776952913031,10811168.70431068
2764,2016-07-29,1612.3661139905453,10817637.06065771
2765,2016-07-30,6335.653640722856,10820214.94888397
2766,2016-07-31,11040.412977701053,10829578.70900859
2767,2016-08-01,15378.355304667726,10832472.9657277
2768,2016-08-02,19446.88988086395,10822189.413106538
2769,2016-08-03,23568.76245238073,10839619.25532821
2770,2016-08-04,26848.624081127346,10786395.11521668
2771,2016-08-05,30132.732405969873,10783735.79825663
2772,2016-08-06,33855.03014038317,10786304.173259879
2773,2016-08-07,37525.82965962216,10790025.95859107
2774,2016-08-08,41284.67772598751,10797101.459414959
2775,2016-08-09,44663.16788356565,10806917.00394209
2776,2016-08-10,48343.65643088333,10812792.261095969
2777,2016-08-11,51303.614422930405,10814906.35935235
2778,2016-08-12,53895.01670100726,10819005.27565925
2779,2016-08-13,56125.596248483285,10828778.20761659
2780,2016-08-14,58191.24006774835,10836442.37371618
2781,2016-08-15,60055.97506066412,10849385.345128749
2782,2016-08-16,61413.84656073339,10839969.897423688
2783,2016-08-17,62724.68648517318,10849328.496236738
2784,2016-08-18,64162.67746935785,10852504.35922481
2785,2016-08-19,65204.94728143513,10846788.9719537
2786,2016-08-20,64198.357307139784,10823894.989863409
2787,2016-08-21,63304.7137178909,10827725.080993488
2788,2016-08-22,62072.357956361026,10839685.641950939
2789,2016-08-23,60837.904707355425,10846071.25699471
2790,2016-08-24,59222.44609746337,10845486.670439629
2791,2016-08-25,57152.92570941895,10819310.220586339
2792,2016-08-26,55073.01771454327,10820765.59104546
2793,2016-08-27,53137.22788371332,10833920.84399972
2794,2016-08-28,51965.1652121786,10890403.214087028
2795,2016-08-29,50572.47721644491,10905674.39417114
2796,2016-08-30,48779.99907144718,10897581.47067266
2797,2016-08-31,46876.37015260197,10891625.51955878
2798,2016-09-01,45506.83702541329,10900314.74800771
2799,2016-09-02,43880.09364627674,10911964.588992609
2800,2016-09-03,44129.84002802335,10919038.798980879
2801,2016-09-04,44807.66380009428,10939648.81455388
2802,2016-09-05,45631.1058982946,10955136.16538479
2803,2016-09-06,46565.763320988044,10963823.462087838
2804,2016-09-07,47690.89836538583,10988007.431509478
2805,2016-09-08,48780.01610871963,10991601.372160409
2806,2016-09-09,49613.79105505347,10993052.24005978
2807,2016-09-10,50675.13632403687,11005346.21797783
2808,2016-09-11,51916.41026817821,11015666.0209086
2809,2016-09-12,53066.014331091195,11020652.878497679
2810,2016-09-13,53975.21566520259,11018306.84764425
2811,2016-09-14,54897.95765718445,11036209.14541908
2812,2016-09-15,56303.01544891298,11040536.21798382
2813,2016-09-16,57411.21745770052,11035442.22784331
2814,2016-09-17,58608.15299331024,11048023.18298441
2815,2016-09-18,60299.59209783934,11062888.72804331
2816,2016-09-19,63546.41097809188,11065532.02844272
2817,2016-09-20,66856.76953152753,11065920.52914725
2818,2016-09-21,70339.5964141991,11083219.49795387
2819,2016-09-22,73730.15422771685,11087781.27726262
2820,2016-09-23,77184.03230321594,11094718.19799285
2821,2016-09-24,81519.64388809167,11091847.256841522
2822,2016-09-25,85734.01516501792,11086359.15571793
2823,2016-09-26,89701.9659353979,11094750.029911531
2824,2016-09-27,91927.08781568334,11096676.68033362
2825,2016-09-28,93908.38330627419,11110011.56889392
2826,2016-09-29,96395.74231125973,11114825.77263561
2827,2016-09-30,99291.2621779237,11124509.265389862
2828,2016-10-01,102311.98779803142,11159683.620115299
2829,2016-10-02,105370.49732642993,11167820.494361
2830,2016-10-03,107394.02928939462,11173094.40052285
2831,2016-10-04,109515.86833024211,11222872.17330197
2832,2016-10-05,111438.23769192584,11239310.31921072
2833,2016-10-06,113302.3957060352,11249470.446431242
2834,2016-10-07,114830.88112537004,11270622.52876408
2835,2016-10-08,116493.78334952891,11276059.873828292
2836,2016-10-09,118398.90002060868,11287619.21928838
2837,2016-10-10,120031.96416816674,11293769.925456619
2838,2016-10-11,121387.17101832852,11293639.17716763
2839,2016-10-12,122564.7729082387,11283183.66277327
2840,2016-10-13,124046.52303767018,11289076.32933833
2841,2016-10-14,125233.58944036067,11294256.92987085
2842,2016-10-15,126229.24061033316,11300841.608742239
2843,2016-10-16,127712.19439591467,11310533.18658489
2844,2016-10-17,128701.4111749772,11302895.01348769
2845,2016-10-18,129372.76063347794,11319269.45164299
2846,2016-10-19,129713.89511791803,11327637.13608849
2847,2016-10-20,130113.52198624797,11328093.58940071
2848,2016-10-21,129956.36111845449,11317323.7018893
2849,2016-10-22,129965.88288783282,11330062.60369326
2850,2016-10-23,129828.84457223676,11335727.42661049
2851,2016-10-24,129478.60718814284,11343370.050050901
2852,2016-10-25,129220.54154285043,11336468.78167272
2853,2016-10-26,128810.07286036946,11330951.0948747
2854,2016-10-27,129162.0811739713,11324070.645396162
2855,2016-10-28,129349.8295880109,11325613.64845925
2856,2016-10-29,129178.13131579943,11321768.17826559
2857,2016-10-30,128687.69204073772,11327966.654717341
2858,2016-10-31,127426.51654249243,11343381.96232799
2859,2016-11-01,126091.36382528767,11343567.23669713
2860,2016-11-02,124732.07552774437,11345592.70421238
2861,2016-11-03,122122.10863787495,11349497.51865795
2862,2016-11-04,119194.07193338685,11347802.2707672
2863,2016-11-05,116140.28537422232,11351890.23722502
2864,2016-11-06,112918.88447592594,11359953.572120711
2865,2016-11-07,109902.51723825186,11379536.341235971
2866,2016-11-08,106497.52165235579,11377886.46336304
2867,2016-11-09,103041.92220043764,11374857.66582032
2868,2016-11-10,99937.97921052761,11385375.75403194
2869,2016-11-11,97288.95704873465,11386773.11734119
2870,2016-11-12,94495.76529449597,11392254.30577825
2871,2016-11-13,93472.1685154438,11490888.90757949
2872,2016-11-14,92324.37662834302,11492279.486274669
2873,2016-11-15,90949.29887444526,11503119.48009257
2874,2016-11-16,89816.87415449321,11489821.3607937
2875,2016-11-17,88261.92281256989,11482353.094727341
2876,2016-11-18,86373.98959346674,11476466.25058791
2877,2016-11-19,84597.59128714725,11483682.75127537
2878,2016-11-20,83577.01912086084,11490193.5758475
2879,2016-11-21,82122.46917797811,11485070.93355065
2880,2016-11-22,80328.82670472004,11469118.10683297
2881,2016-11-23,78357.40589223616,11476607.59451113
2882,2016-11-24,75684.90474306606,11426228.338677261
2883,2016-11-25,73477.77006663196,11434724.07925173
2884,2016-11-26,71651.55243105255,11441891.552324051
2885,2016-11-27,70001.9874990806,11442241.83210605
2886,2016-11-28,68502.77888514288,11438758.06705929
2887,2016-11-29,66963.03619298898,11439039.48251576
2888,2016-11-30,65532.22247437574,11441231.481424052
2889,2016-12-01,64068.7978483364,11431508.501470879
2890,2016-12-02,62540.77241310105,11426409.48178789
2891,2016-12-03,60272.666109036654,11340036.48577037
2892,2016-12-04,58470.41077977605,11348158.90256806
2893,2016-12-05,56632.343313246965,11344025.98002678
2894,2016-12-06,54915.66212711856,11346283.74430942
2895,2016-12-07,52969.40521450341,11366237.393886838
2896,2016-12-08,51344.029403617606,11370631.1587845
2897,2016-12-09,50023.19904765859,11376695.584826348
2898,2016-12-10,48339.453972497955,11376087.62638661
2899,2016-12-11,46639.90141810104,11388389.41864536
2900,2016-12-12,45059.6924475003,11400619.743982099
2901,2016-12-13,40873.56676985696,11436353.34462971
2902,2016-12-14,37293.758006813005,11468928.83802462
2903,2016-12-15,33511.32501041889,11468759.79381644
2904,2016-12-16,29975.173736987635,11464578.631693698
2905,2016-12-17,27263.097086464986,11482712.13878033
2906,2016-12-18,25330.840611908585,11509359.976614
2907,2016-12-19,23747.995391225442,11544301.19990883
2908,2016-12-20,21834.992435196415,11548283.272444211
2909,2016-12-21,20052.322303941473,11533119.055532658
2910,2016-12-22,18884.06824803725,11532413.543701218
2911,2016-12-23,17275.99138524756,11513360.527203929
2912,2016-12-24,17257.606942109764,11514884.82909357
2913,2016-12-25,16904.755233086646,11517325.961087488
2914,2016-12-26,16344.098781010136,11526073.072127419
2915,2016-12-27,15831.261708199978,11528099.79138414
2916,2016-12-28,15186.018739471212,11517033.377729159
2917,2016-12-29,14421.015846572816,11504212.13674041
2918,2016-12-30,13728.146444601938,11497508.836401839
2919,2016-12-31,13480.58585543558,11504596.130894609
2920,2017-01-01,13483.223134364933,11507384.49609918
2921,2017-01-02,16204.579255256802,11493856.82013629
2922,2017-01-03,18665.219849612564,11496153.970030291
2923,2017-01-04,20947.79830225557,11473116.42998728
2924,2017-01-05,21428.455054191872,11361453.32161421
2925,2017-01-06,21312.829289406538,11346000.90065044
2926,2017-01-07,21258.12437211536,11360093.55916846
2927,2017-01-08,20888.344564625993,11356346.715383079
2928,2017-01-09,20403.078908925876,11337683.55939932
2929,2017-01-10,19483.79240341112,11334848.529618548
2930,2017-01-11,17867.825766809285,11312027.1839899
2931,2017-01-12,16626.371746214107,11307330.54044411
2932,2017-01-13,14221.150969155133,11301264.94315113
2933,2017-01-14,12045.87068842724,11303883.290696438
2934,2017-01-15,9956.805957917124,11313992.0187632
2935,2017-01-16,7148.144553352147,11314551.49855931
2936,2017-01-17,3237.393956353888,11307608.66682026
2937,2017-01-18,-1657.460366975516,11311228.38914272
2938,2017-01-19,-6568.4870604760945,11311711.367430849
2939,2017-01-20,-10602.130072075874,11339148.59681869
2940,2017-01-21,-14910.897298721597,11337182.94697051
2941,2017-01-22,-18441.757267192006,11338261.86178842
2942,2017-01-23,-22768.151168147102,11343957.68545264
2943,2017-01-24,-27311.96668299474,11327298.91203241
2944,2017-01-25,-32048.429789917544,11326066.80551548
2945,2017-01-26,-36860.9222743921,11325208.20159368
2946,2017-01-27,-41357.31655425951,11325525.031607158
2947,2017-01-28,-45364.019472749904,11328982.61585545
2948,2017-01-29,-47313.718047877774,11436804.27687197
2949,2017-01-30,-49361.58629281819,11454811.66562186
2950,2017-01-31,-51553.80057021044,11456826.653766979
2951,2017-02-01,-54715.96835327335,11457947.08751859
2952,2017-02-02,-57877.47542359494,11454458.61327323
2953,2017-02-03,-60602.67436417565,11438694.9435128
2954,2017-02-04,-59539.662507658824,11440403.61031
2955,2017-02-05,-57560.48814637028,11444514.86909159
2956,2017-02-06,-55923.47234281339,11447776.907765929
2957,2017-02-07,-54224.46055965312,11437938.55292931
2958,2017-02-08,-51891.57059288584,11439252.890418129
2959,2017-02-09,-49497.90158483945,11424927.78107442
2960,2017-02-10,-46203.16035422683,11421119.097834488
2961,2017-02-11,-42025.89978409186,11428943.370466681
2962,2017-02-12,-37112.63529053703,11428396.91789072
2963,2017-02-13,-32370.782846793532,11423517.934200972
2964,2017-02-14,-27991.183022435755,11426181.395294119
2965,2017-02-15,-23056.583037650213,11442466.857425582
2966,2017-02-16,-17496.792881324887,11439444.766405812
2967,2017-02-17,-11459.203940259293,11440410.91484059
2968,2017-02-18,-5335.062519900501,11442587.947639242
2969,2017-02-19,-335.0817693453282,11445176.983138021
2970,2017-02-20,5263.59474522993,11477872.941114392
2971,2017-02-21,10838.514055091888,11497658.35496472
2972,2017-02-22,16150.265610361472,11491735.63512785
2973,2017-02-23,21997.133884264156,11488083.95941144
2974,2017-02-24,27715.82975655608,11469182.291240951
2975,2017-02-25,33490.93951147795,11468823.197098691
2976,2017-02-26,39132.752081181854,11472525.439667292
2977,2017-02-27,44495.09893315658,11475493.90608909
2978,2017-02-28,46182.64864707738,11477352.700177362
2979,2017-03-01,47346.737764529884,11474872.5473961
2980,2017-03-02,48422.150165772066,11470793.55550915
2981,2017-03-03,48836.75213461742,11446913.473031761
2982,2017-03-04,49367.1870193854,11444589.34960214
2983,2017-03-05,50118.774459125474,11449368.703422531
2984,2017-03-06,48770.815117742866,11438476.33852303
2985,2017-03-07,46994.58959546313,11436455.30619592
2986,2017-03-08,45220.61958584562,11429022.05578638
2987,2017-03-09,43586.9577816464,11421510.682223601
2988,2017-03-10,41480.68783865869,11414446.024857951
2989,2017-03-11,39788.302478756756,11413463.91093594
2990,2017-03-12,37988.40959232114,11422217.43849301
2991,2017-03-13,35131.79133637808,11379159.105132721
2992,2017-03-14,32150.566645611078,11376655.41118423
2993,2017-03-15,29436.569054868072,11380312.722260829
2994,2017-03-16,26534.058035273105,11364220.11064928
2995,2017-03-17,22675.403221338987,11338862.92745571
2996,2017-03-18,18203.237534111366,11302950.92475784
2997,2017-03-19,13529.749017646536,11289184.12955053
2998,2017-03-20,8717.16075405851,11284709.23203268
2999,2017-03-21,3980.079960092902,11266980.521819351
3000,2017-03-22,-2202.454306120053,11247610.879285458
3001,2017-03-23,-9177.085365686566,11238576.98456702
3002,2017-03-24,-17190.817646823823,11158689.647934861
3003,2017-03-25,-25809.986081274226,11131718.90072345
3004,2017-03-26,-34033.95110864751,11118859.87532396
3005,2017-03-27,-42349.835848404095,11113485.10821852
3006,2017-03-28,-50534.80914997123,11128427.449633181
3007,2017-03-29,-58842.906030576676,11123519.383486599
3008,2017-03-30,-65592.08921126649,11112950.13264107
3009,2017-03-31,-72132.54003189132,11102506.37993315
3010,2017-04-01,-78545.03914772905,11100010.510300811
3011,2017-04-02,-84001.55232255347,11108489.06805521
3012,2017-04-03,-89414.80800373666,11109924.74506023
3013,2017-04-04,-95238.99947634526,11110590.9749757
3014,2017-04-05,-100715.66552953795,11107949.10354467
3015,2017-04-06,-106057.05594700947,11107912.318252038
3016,2017-04-07,-111288.66719219834,11096370.529095462
3017,2017-04-08,-116422.19232790545,11097071.303375581
3018,2017-04-09,-121163.22844342329,11105176.99236645
3019,2017-04-10,-126118.10690654255,11104707.333010249
3020,2017-04-11,-131413.07275500335,11105617.82824386
3021,2017-04-12,-135267.94432603754,11098082.545536868
3022,2017-04-13,-139034.2204876952,11098937.334778002
3023,2017-04-14,-143120.72615835257,11091917.17008136
3024,2017-04-15,-146532.309366744,11097563.83350091
3025,2017-04-16,-148355.3205253519,11125878.32796925
3026,2017-04-17,-149018.75885019265,11126650.783619462
3027,2017-04-18,-149078.20206152461,11134390.75158059
3028,2017-04-19,-148857.71196348965,11140059.9223084
3029,2017-04-20,-148005.75851762295,11139901.267252682
3030,2017-04-21,-145934.78462796845,11141607.25083588
3031,2017-04-22,-143116.02159077674,11148621.39640088
3032,2017-04-23,-137618.87073216029,11155472.712258741
3033,2017-04-24,-131347.16021629795,11151656.47298719
3034,2017-04-25,-124658.83056718297,11169837.23835386
3035,2017-04-26,-117834.48475272022,11167607.76820607
3036,2017-04-27,-111436.3873300869,11168215.30495708
3037,2017-04-28,-105244.77969916165,11143041.318739852
3038,2017-04-29,-98699.42885695957,11141268.61563664
3039,2017-04-30,-91927.64997881278,11136446.94515915
3040,2017-05-01,-85464.26664028689,11117030.46540422
3041,2017-05-02,-79761.43695820309,11112234.4440036
3042,2017-05-03,-74228.3541804757,11107245.10718194
3043,2017-05-04,-68783.99670140445,11098474.695272902
3044,2017-05-05,-63901.17715140805,11070391.04156599
3045,2017-05-06,-59054.74334618822,11070155.35862147
3046,2017-05-07,-53573.468361957,11092595.501458481
3047,2017-05-08,-48432.47717636265,11081091.395663159
3048,2017-05-09,-43921.029150819406,11066594.84140762
3049,2017-05-10,-39506.51588955335,11060821.550760651
3050,2017-05-11,-35292.4592997022,11041861.61338586
3051,2017-05-12,-31671.425328221172,11034268.02422997
3052,2017-05-13,-28041.465586623177,11039016.84286742
3053,2017-05-14,-24061.47483210452,11042321.063173091
3054,2017-05-15,-20616.972066774964,11037577.72227195
3055,2017-05-16,-18486.74705194123,11040707.22937286
3056,2017-05-17,-17277.576774038374,11022900.859155422
3057,2017-05-18,-16629.110463950783,11018505.352215761
3058,2017-05-19,-16475.701692756265,11004615.13885591
3059,2017-05-20,-16696.353525429964,10999582.90272559
3060,2017-05-21,-17399.532098563388,10993412.90799833
3061,2017-05-22,-19075.31662323512,10958118.736754471
3062,2017-05-23,-22634.609288236126,10938698.21668243
3063,2017-05-24,-26885.089674323797,10916565.222085781
3064,2017-05-25,-32599.290339028463,10877962.561501311
3065,2017-05-26,-38451.43033809401,10870602.02825005
3066,2017-05-27,-44090.86214450747,10869637.25189608
3067,2017-05-28,-48392.202857367694,10904482.811221221
3068,2017-05-29,-52865.56600498967,10901185.30977502
3069,2017-05-30,-57573.7182828635,10887898.37371258
3070,2017-05-31,-61931.44346881285,10872586.90935056
3071,2017-06-01,-64809.489761680365,10943297.042380052
3072,2017-06-02,-67603.43360513635,10936928.83869645
3073,2017-06-03,-70218.55647483096,10929451.043388551
3074,2017-06-04,-71981.1284521725,10927078.66094692
3075,2017-06-05,-73764.52845966257,10925394.39854154
3076,2017-06-06,-76599.7183320634,10918709.08147719
3077,2017-06-07,-79081.90730799735,10916180.149395019
3078,2017-06-08,-81116.26324648969,10905951.33413898
3079,2017-06-09,-83208.12715641968,10891423.93391494
