,date,price
1773,2015-05-25,236.59160604779555
1774,2015-05-26,236.25099422574215
1775,2015-05-27,237.0397222817517
1776,2015-05-28,237.1630962246936
1777,2015-05-29,236.4593782502785
1778,2015-05-30,233.42921780934725
1779,2015-05-31,229.87046265828167
1780,2015-06-01,223.5682104108801
1781,2015-06-02,225.49709536567596
1782,2015-06-03,225.56818189200263
1783,2015-06-04,223.93542023042735
1784,2015-06-05,224.59609382064252
1785,2015-06-06,225.06047468964124
1786,2015-06-07,223.50816929894276
1787,2015-06-08,228.7738683609431
1788,2015-06-09,229.00326077961145
1789,2015-06-10,228.5646397876235
1790,2015-06-11,229.32148022612697
1791,2015-06-12,229.3949082185111
1792,2015-06-13,232.99016074834827
1793,2015-06-14,232.2732607782773
1794,2015-06-15,236.5940075448309
1795,2015-06-16,250.88443111466125
1796,2015-06-17,248.91023822223175
1797,2015-06-18,248.9536229545178
1798,2015-06-19,244.4347548506766
1799,2015-06-20,246.0359477709545
1800,2015-06-21,244.2264603457139
1801,2015-06-22,246.9779718291997
1802,2015-06-23,244.36086832501388
1803,2015-06-24,240.1896323677801
1804,2015-06-25,242.4657489591529
1805,2015-06-26,242.94756980246655
1806,2015-06-27,251.49174712609877
1807,2015-06-28,248.8923275300042
1808,2015-06-29,256.91585700923576
1809,2015-06-30,263.2627227196955
1810,2015-07-01,258.33938010023616
1811,2015-07-02,254.7397570388532
1812,2015-07-03,256.2885206258173
1813,2015-07-04,260.35848089066934
1814,2015-07-05,271.63960764862867
1815,2015-07-06,269.0768488345606
1816,2015-07-07,265.8951663337417
1817,2015-07-08,270.6944467211694
1818,2015-07-09,269.4970385701621
1819,2015-07-10,285.98871451527094
1820,2015-07-11,292.3726314342531
1821,2015-07-12,312.0321590438759
1822,2015-07-13,292.8213347492119
1823,2015-07-14,287.35782996192245
1824,2015-07-15,285.53537250271336
1825,2015-07-16,278.4261692588851
1826,2015-07-17,279.9105836013045
1827,2015-07-18,276.9949239987578
1828,2015-07-19,275.3879562178301
1829,2015-07-20,279.74386880723625
1830,2015-07-21,276.974196145464
1831,2015-07-22,277.86794799515405
1832,2015-07-23,277.25297528994145
1833,2015-07-24,289.1761070018832
1834,2015-07-25,289.16803970564604
1835,2015-07-26,293.1260382264218
1836,2015-07-27,294.2216879969626
1837,2015-07-28,295.18419440658045
1838,2015-07-29,290.17602216358387
1839,2015-07-30,288.1899783743672
1840,2015-07-31,284.8233479578995
1841,2015-08-01,281.53847313579416
1842,2015-08-02,282.28631492499073
1843,2015-08-03,280.8324962243669
1844,2015-08-04,285.17892466424576
1845,2015-08-05,281.77046029724886
1846,2015-08-06,278.3535861876579
1847,2015-08-07,279.4942602464934
1848,2015-08-08,262.05419732600524
1849,2015-08-09,267.51328940994455
1850,2015-08-10,264.79175529822226
1851,2015-08-11,271.7186639460532
1852,2015-08-12,267.34646970647646
1853,2015-08-13,264.50015113146185
1854,2015-08-14,265.984485481529
1855,2015-08-15,262.3268821607181
1856,2015-08-16,258.4844012581912
1857,2015-08-17,256.64789609100364
1858,2015-08-18,222.30928824760167
1859,2015-08-19,227.40809004507705
1860,2015-08-20,235.53136721991592
1861,2015-08-21,233.03390533616795
1862,2015-08-22,231.0864954707129
1863,2015-08-23,228.8419084678968
1864,2015-08-24,211.04029812016228
1865,2015-08-25,223.1145210819216
1866,2015-08-26,226.1075134092342
1867,2015-08-27,225.56237052087312
1868,2015-08-28,231.52008387831285
1869,2015-08-29,230.1742717846294
1870,2015-08-30,228.8670732204802
1871,2015-08-31,230.59809103226556
1872,2015-09-01,228.0608584854554
1873,2015-09-02,229.3621245778932
1874,2015-09-03,227.23996193137785
1875,2015-09-04,231.2543033763256
1876,2015-09-05,236.0671291026174
1877,2015-09-06,240.68976830398395
1878,2015-09-07,241.02145890795947
1879,2015-09-08,244.23028202966933
1880,2015-09-09,238.64699669387736
1881,2015-09-10,238.65631371778696
1882,2015-09-11,240.72803507045543
1883,2015-09-12,235.38640084032156
1884,2015-09-13,230.2314716349509
1885,2015-09-14,230.6668198733632
1886,2015-09-15,230.18311924399845
1887,2015-09-16,229.2495574632945
1888,2015-09-17,232.7716151933546
1889,2015-09-18,233.45600185429976
1890,2015-09-19,231.72953491596851
1891,2015-09-20,230.68535720681675
1892,2015-09-21,226.6662632336626
1893,2015-09-22,230.61068690263545
1894,2015-09-23,229.82978513470525
1895,2015-09-24,234.4753888262895
1896,2015-09-25,235.2908548005521
1897,2015-09-26,234.5934120623101
1898,2015-09-27,233.1806843494688
1899,2015-09-28,239.47488643573996
1900,2015-09-29,237.09198320316509
1901,2015-09-30,236.8536879670702
1902,2015-10-01,237.8207562508808
1903,2015-10-02,238.17530073042207
1904,2015-10-03,239.5604013207664
1905,2015-10-04,239.33481153938868
1906,2015-10-05,240.78453591961664
1907,2015-10-06,246.77201716769088
1908,2015-10-07,243.30663642926592
1909,2015-10-08,242.9524075126918
1910,2015-10-09,244.4255139081272
1911,2015-10-10,245.9098072068554
1912,2015-10-11,248.9401930674468
1913,2015-10-12,246.2061722131405
1914,2015-10-13,250.0391563717686
1915,2015-10-14,253.12203079360424
1916,2015-10-15,254.63318166842012
1917,2015-10-16,262.78453429548875
1918,2015-10-17,272.5708393360872
1919,2015-10-18,264.1076345503976
1920,2015-10-19,264.3202634396505
1921,2015-10-20,270.7099906978552
1922,2015-10-21,268.24522907122025
1923,2015-10-22,275.55908332825675
1924,2015-10-23,278.69805077486205
1925,2015-10-24,283.6091613210242
1926,2015-10-25,284.26263600676805
1927,2015-10-26,286.86547456086225
1928,2015-10-27,295.20093312413206
1929,2015-10-28,304.80745035505936
1930,2015-10-29,315.21087607896385
1931,2015-10-30,328.9191848346569
1932,2015-10-31,312.10899213735587
1933,2015-11-01,328.4881524558023
1934,2015-11-02,362.95298972072
1935,2015-11-03,403.60760015527967
1936,2015-11-04,408.40316317328046
1937,2015-11-05,385.71264935145183
1938,2015-11-06,374.4413924059714
1939,2015-11-07,385.76265790586126
1940,2015-11-08,372.8669537418693
1941,2015-11-09,378.95059536527606
1942,2015-11-10,335.79636717053035
1943,2015-11-11,310.2309524422893
1944,2015-11-12,338.6393034805578
1945,2015-11-13,337.0562129246183
1946,2015-11-14,333.439122539814
1947,2015-11-15,320.3207315551851
1948,2015-11-16,331.7085679802535
1949,2015-11-17,336.2706450217252
1950,2015-11-18,334.72243230786967
1951,2015-11-19,326.57191468523297
1952,2015-11-20,321.8274720149737
1953,2015-11-21,326.3387576784565
1954,2015-11-22,323.80777196175893
1955,2015-11-23,323.1121158774324
1956,2015-11-24,320.2786544058803
1957,2015-11-25,328.95709929189985
1958,2015-11-26,352.9815835414223
1959,2015-11-27,357.7679405226297
1960,2015-11-28,356.5316287061623
1961,2015-11-29,371.5606233970884
1962,2015-11-30,376.9796965739912
1963,2015-12-01,362.9135153696589
1964,2015-12-02,359.36565308034005
1965,2015-12-03,361.4880907867144
1966,2015-12-04,363.6694300330024
1967,2015-12-05,387.8975263902973
1968,2015-12-06,387.6737772689671
1969,2015-12-07,394.815817880082
1970,2015-12-08,416.94368780430784
1971,2015-12-09,417.5696303375327
1972,2015-12-10,415.3993961685071
1973,2015-12-11,453.1305854150825
1974,2015-12-12,436.7529864638788
1975,2015-12-13,433.3545154611923
1976,2015-12-14,443.8590702689776
1977,2015-12-15,463.9822589592027
1978,2015-12-16,454.06528884560765
1979,2015-12-17,455.8338169637597
1980,2015-12-18,463.1291076307037
1981,2015-12-19,461.44159724790654
1982,2015-12-20,442.29881918198953
1983,2015-12-21,437.2047325783519
1984,2015-12-22,434.6732117942569
1985,2015-12-23,442.4148208988461
1986,2015-12-24,455.7401301606217
1987,2015-12-25,455.85591512491953
1988,2015-12-26,418.47369385302943
1989,2015-12-27,422.2507205514291
1990,2015-12-28,421.6523204183636
1991,2015-12-29,432.94242916990527
1992,2015-12-30,426.9732563835231
1993,2015-12-31,430.21143265315385
1994,2016-01-01,434.8839824640039
1995,2016-01-02,434.9224203390912
1996,2016-01-03,430.9997978270536
1997,2016-01-04,433.90199131687206
1998,2016-01-05,433.1665986957625
1999,2016-01-06,429.9253492492494
2000,2016-01-07,458.7099236879629
2001,2016-01-08,454.0532833086
2002,2016-01-09,449.69718279879146
2003,2016-01-10,448.9536352689756
2004,2016-01-11,448.6952497818272
2005,2016-01-12,435.48555090765376
2006,2016-01-13,432.6577823362845
2007,2016-01-14,430.0250259843386
2008,2016-01-15,362.4305504507852
2009,2016-01-16,388.1881730585918
2010,2016-01-17,379.148748639874
2011,2016-01-18,384.928918248786
2012,2016-01-19,376.7663108392438
2013,2016-01-20,419.2252501717509
2014,2016-01-21,409.2680990241474
2015,2016-01-22,383.2949288145388
2016,2016-01-23,386.9158595464536
2017,2016-01-24,402.8010750231029
2018,2016-01-25,391.1212623042642
2019,2016-01-26,391.6668140869515
2020,2016-01-27,394.4466804448489
2021,2016-01-28,379.75057770315664
2022,2016-01-29,378.6405195412309
2023,2016-01-30,377.3488875787101
2024,2016-01-31,367.9508595508954
2025,2016-02-01,371.3705231941207
2026,2016-02-02,372.9622692614402
2027,2016-02-03,368.53490319794935
2028,2016-02-04,388.0950286680333
2029,2016-02-05,383.9341258581022
2030,2016-02-06,375.2273870475876
2031,2016-02-07,376.4286292236621
2032,2016-02-08,371.21694243336185
2033,2016-02-09,372.7623707800957
2034,2016-02-10,378.951734213109
2035,2016-02-11,378.14838162107424
2036,2016-02-12,382.39209701651856
2037,2016-02-13,390.65036662988143
2038,2016-02-14,406.5740594276338
2039,2016-02-15,398.8081586422428
2040,2016-02-16,407.238241647739
2041,2016-02-17,414.8979246844353
2042,2016-02-18,421.16569563372616
2043,2016-02-19,420.44353590336175
2044,2016-02-20,434.6179274199626
2045,2016-02-21,438.4724307298428
2046,2016-02-22,437.4889589178774
2047,2016-02-23,419.610223184816
2048,2016-02-24,423.851263269437
2049,2016-02-25,423.5093989250703
2050,2016-02-26,430.6719637219394
2051,2016-02-27,432.1432341275273
2052,2016-02-28,431.5065287388273
2053,2016-02-29,436.4222492894298
2054,2016-03-01,433.2277035606563
2055,2016-03-02,420.1261526217783
2056,2016-03-03,419.31158198959054
2057,2016-03-04,407.2361243772178
2058,2016-03-05,398.50243239160943
2059,2016-03-06,404.6277893211019
2060,2016-03-07,412.8005827105356
2061,2016-03-08,411.4093473295935
2062,2016-03-09,412.5996495317309
2063,2016-03-10,415.96573582904114
2064,2016-03-11,419.645316497456
2065,2016-03-12,410.139940852359
2066,2016-03-13,412.61530446772593
2067,2016-03-14,415.05435298344673
2068,2016-03-15,415.4742785335744
2069,2016-03-16,416.2381856412929
2070,2016-03-17,418.5086720041087
2071,2016-03-18,409.2494736684257
2072,2016-03-19,409.6114015305549
2073,2016-03-20,411.6682983310386
2074,2016-03-21,411.7585748667672
2075,2016-03-22,416.5476187546335
2076,2016-03-23,417.53883195340177
2077,2016-03-24,412.6839146718869
2078,2016-03-25,416.3595573150922
2079,2016-03-26,416.9229832825688
2080,2016-03-27,425.0114059718799
2081,2016-03-28,422.6782895074445
2082,2016-03-29,416.1195712728422
2083,2016-03-30,413.08440509498695
2084,2016-03-31,415.5563323266952
2085,2016-04-01,417.1655761916554
2086,2016-04-02,419.7207145718917
2087,2016-04-03,419.8253239918921
2088,2016-04-04,419.362325459036
2089,2016-04-05,422.2472808455297
2090,2016-04-06,421.31238406636857
2091,2016-04-07,421.15249323824656
2092,2016-04-08,418.7008248021261
2093,2016-04-09,419.1189017501917
2094,2016-04-10,422.0637750410789
2095,2016-04-11,423.44435415721694
2096,2016-04-12,426.7720846890872
2097,2016-04-13,424.9491271718547
2098,2016-04-14,425.73829926128775
2099,2016-04-15,430.4106286825848
2100,2016-04-16,433.2765036183376
2101,2016-04-17,428.91892249032605
2102,2016-04-18,429.62552571146455
2103,2016-04-19,436.6868552636164
2104,2016-04-20,442.45631725659206
2105,2016-04-21,451.6680756279053
2106,2016-04-22,448.09023328498296
2107,2016-04-23,455.4868984701546
2108,2016-04-24,462.2531786289896
2109,2016-04-25,464.5798340098007
2110,2016-04-26,469.6017137637834
2111,2016-04-27,444.59813801158623
2112,2016-04-28,451.7265497426921
2113,2016-04-29,457.444408673028
2114,2016-04-30,453.3580726385216
2115,2016-05-01,454.3377402582147
2116,2016-05-02,445.729278648282
2117,2016-05-03,451.501854947788
2118,2016-05-04,448.001937404669
2119,2016-05-05,449.2282265593353
2120,2016-05-06,460.9599712723831
2121,2016-05-07,461.138059959326
2122,2016-05-08,461.5625344457377
2123,2016-05-09,463.8478179625745
2124,2016-05-10,452.38923924080063
2125,2016-05-11,454.46139296844393
2126,2016-05-12,455.53856203692703
2127,2016-05-13,457.60834697826897
2128,2016-05-14,458.4449158675629
2129,2016-05-15,460.9721197500823
2130,2016-05-16,454.6210663380606
2131,2016-05-17,453.8437384547908
2132,2016-05-18,454.9559643049547
2133,2016-05-19,438.5470537052079
2134,2016-05-20,445.214454619642
2135,2016-05-21,445.7950017281727
2136,2016-05-22,441.11737178700224
2137,2016-05-23,445.09554932369775
2138,2016-05-24,445.7460073246161
2139,2016-05-25,451.3402890773279
2140,2016-05-26,454.08349108848006
2141,2016-05-27,470.6678659296852
2142,2016-05-28,523.4010670292037
2143,2016-05-29,522.4012688892889
2144,2016-05-30,531.7697241514386
2145,2016-05-31,531.5451114534147
2146,2016-06-01,534.929231166291
2147,2016-06-02,538.0219157804956
2148,2016-06-03,570.0249109843392
2149,2016-06-04,574.1044870799856
2150,2016-06-05,574.6507220672327
2151,2016-06-06,585.2448605161708
2152,2016-06-07,578.1194883937324
2153,2016-06-08,583.0049348368627
2154,2016-06-09,577.0760450769253
2155,2016-06-10,579.8212995235086
2156,2016-06-11,607.17430380675
2157,2016-06-12,671.0887766935982
2158,2016-06-13,705.2537025153345
2159,2016-06-14,685.1158454197318
2160,2016-06-15,697.4923346649625
2161,2016-06-16,768.6542678135833
2162,2016-06-17,752.9334092068809
2163,2016-06-18,757.3416662071204
2164,2016-06-19,767.4518264835016
2165,2016-06-20,715.3350485677917
2166,2016-06-21,667.217531653078
2167,2016-06-22,597.5623930748819
2168,2016-06-23,627.9657566291881
2169,2016-06-24,667.5468611638372
2170,2016-06-25,665.7125861193371
2171,2016-06-26,633.8908753967772
2172,2016-06-27,657.042473154401
2173,2016-06-28,647.9137512329382
2174,2016-06-29,637.0942855303231
2175,2016-06-30,672.6324199351302
2176,2016-07-01,677.7523138559045
2177,2016-07-02,703.0031427888437
2178,2016-07-03,661.439850366025
2179,2016-07-04,681.3720236261811
2180,2016-07-05,669.5220391628915
2181,2016-07-06,677.0219670928782
2182,2016-07-07,640.7836172202872
2183,2016-07-08,665.8419667000638
2184,2016-07-09,657.3184540890006
2185,2016-07-10,651.3047799816928
2186,2016-07-11,651.1524242489038
2187,2016-07-12,665.2699931763912
2188,2016-07-13,655.2105758522562
2189,2016-07-14,660.2911244612783
2190,2016-07-15,666.4306437343722
2191,2016-07-16,663.3188356448769
2192,2016-07-17,679.8341644292315
2193,2016-07-18,675.0654188097517
2194,2016-07-19,674.0658044287677
2195,2016-07-20,667.3264934261225
2196,2016-07-21,667.2942051820498
2197,2016-07-22,653.2611166392969
2198,2016-07-23,657.7541150361819
2199,2016-07-24,660.8986520111177
2200,2016-07-25,656.727918956488
2201,2016-07-26,654.174462619276
2202,2016-07-27,656.6374550331486
2203,2016-07-28,654.8738329724555
2204,2016-07-29,657.202841742762
2205,2016-07-30,655.0710646480535
2206,2016-07-31,626.6782449704231
2207,2016-08-01,603.0714699772217
2208,2016-08-02,541.1173090967804
2209,2016-08-03,570.498084933119
2210,2016-08-04,584.2871190374406
2211,2016-08-05,578.7203581679671
2212,2016-08-06,590.6386563792255
2213,2016-08-07,594.2242426379976
2214,2016-08-08,591.594596271462
2215,2016-08-09,585.9862966427914
2216,2016-08-10,593.309228099764
2217,2016-08-11,586.8243344160251
2218,2016-08-12,587.6670928265272
2219,2016-08-13,585.6063890254981
2220,2016-08-14,572.7941323513933
2221,2016-08-15,567.4857481002539
2222,2016-08-16,578.4633278459701
2223,2016-08-17,573.999199368756
2224,2016-08-18,573.6346051922998
2225,2016-08-19,573.6856113314623
2226,2016-08-20,580.6772171224967
2227,2016-08-21,580.2640710660802
2228,2016-08-22,584.5310006792232
2229,2016-08-23,582.1403915731989
2230,2016-08-24,578.8355713317429
2231,2016-08-25,575.7225958239035
2232,2016-08-26,578.7497338081189
2233,2016-08-27,569.4518502062841
2234,2016-08-28,575.0956449603555
2235,2016-08-29,572.9005311004324
2236,2016-08-30,575.264045416163
2237,2016-08-31,571.1965360376626
2238,2016-09-01,572.5561672481705
2239,2016-09-02,575.0009111070633
2240,2016-09-03,598.6908473034971
2241,2016-09-04,611.4227799559515
2242,2016-09-05,606.1033693815909
2243,2016-09-06,610.3828471588885
2244,2016-09-07,615.0585387829371
2245,2016-09-08,627.3697008597358
2246,2016-09-09,622.2820047345849
2247,2016-09-10,623.2641908171909
2248,2016-09-11,606.3234045793001
2249,2016-09-12,607.3223156688099
2250,2016-09-13,608.2890249240006
2251,2016-09-14,608.7350306744854
2252,2016-09-15,605.2743670751692
2253,2016-09-16,607.7392757581945
2254,2016-09-17,606.886534070155
2255,2016-09-18,610.9444636865104
2256,2016-09-19,608.5191535319566
2257,2016-09-20,606.7807663856313
2258,2016-09-21,596.5872229886088
2259,2016-09-22,595.3638256212346
2260,2016-09-23,601.5785021720683
2261,2016-09-24,601.0346316912924
2262,2016-09-25,600.5018579499821
2263,2016-09-26,606.2001855573536
2264,2016-09-27,604.6179169458967
2265,2016-09-28,604.9065178321194
2266,2016-09-29,605.8710149342171
2267,2016-09-30,608.9129588326075
2268,2016-10-01,615.4437866654439
2269,2016-10-02,611.1847244226493
2270,2016-10-03,612.7803428472209
2271,2016-10-04,608.7535531170712
2272,2016-10-05,611.7243118951259
2273,2016-10-06,611.3559903041948
2274,2016-10-07,617.7007337644986
2275,2016-10-08,619.0011133410942
2276,2016-10-09,615.6507746403641
2277,2016-10-10,617.885270112388
2278,2016-10-11,642.0432135326828
2279,2016-10-12,635.7951243678986
2280,2016-10-13,635.3288217408204
2281,2016-10-14,638.0457908025508
2282,2016-10-15,636.7173591554766
2283,2016-10-16,640.4330294524818
2284,2016-10-17,638.2363785568257
2285,2016-10-18,635.2516741913081
2286,2016-10-19,628.6662997535108
2287,2016-10-20,628.7118242328036
2288,2016-10-21,630.4802818461595
2289,2016-10-22,652.4767975854163
2290,2016-10-23,650.3057909224307
2291,2016-10-24,648.7729777619805
2292,2016-10-25,652.6148720913783
2293,2016-10-26,674.1736532731238
2294,2016-10-27,687.4780503021145
2295,2016-10-28,688.4962938599248
2296,2016-10-29,714.0132049999412
2297,2016-10-30,697.5440979156243
2298,2016-10-31,697.0695553784091
2299,2016-11-01,729.7826819595628
2300,2016-11-02,742.1366006752444
2301,2016-11-03,687.9545124061295
2302,2016-11-04,704.0639814357988
2303,2016-11-05,705.4952687890394
2304,2016-11-06,716.3226858760313
2305,2016-11-07,703.0813011748169
2306,2016-11-08,710.8930104497259
2307,2016-11-09,721.2385791964598
2308,2016-11-10,713.3071442331326
2309,2016-11-11,716.6398744331848
2310,2016-11-12,704.1206813292735
2311,2016-11-13,702.3881415369592
2312,2016-11-14,704.8674758914456
2313,2016-11-15,712.2453422595772
2314,2016-11-16,737.3415145062261
2315,2016-11-17,730.3281411168742
2316,2016-11-18,748.4639181660784
2317,2016-11-19,750.7693031371174
2318,2016-11-20,729.8329977409578
2319,2016-11-21,736.549441363089
2320,2016-11-22,748.0008385885615
2321,2016-11-23,741.6163279205991
2322,2016-11-24,737.6106062205533
2323,2016-11-25,739.7574413834575
2324,2016-11-26,732.8834415193076
2325,2016-11-27,728.8590062573011
2326,2016-11-28,729.9131589550252
2327,2016-11-29,732.0910705749118
2328,2016-11-30,742.370297121118
2329,2016-12-01,753.1630525910048
2330,2016-12-02,769.78817671816
2331,2016-12-03,766.6808823682435
2332,2016-12-04,765.0191934692918
2333,2016-12-05,751.8443230070479
2334,2016-12-06,759.5092488244851
2335,2016-12-07,765.0274254944902
2336,2016-12-08,767.1251344839858
2337,2016-12-09,772.45075208349
2338,2016-12-10,775.4348079091958
2339,2016-12-11,769.3897794425235
2340,2016-12-12,778.2982728836786
2341,2016-12-13,777.1148524611921
2342,2016-12-14,777.5387069475062
2343,2016-12-15,776.1219368298958
2344,2016-12-16,780.9259172614201
2345,2016-12-17,788.9255361334598
2346,2016-12-18,790.4343388020021
2347,2016-12-19,790.9863472149785
2348,2016-12-20,799.2034682736746
2349,2016-12-21,833.3000276324859
2350,2016-12-22,857.6320329591081
2351,2016-12-23,916.2689181350572
2352,2016-12-24,892.4642177832177
2353,2016-12-25,894.8863982560963
2354,2016-12-26,901.342139250288
2355,2016-12-27,927.878423554924
2356,2016-12-28,978.670632380432
2357,2016-12-29,970.5916246961866
2358,2016-12-30,960.9125488129988
2359,2016-12-31,967.7422560147834
2360,2017-01-01,995.9339491996292
2361,2017-01-02,1014.3551444208006
2362,2017-01-03,1024.4356274214406
2363,2017-01-04,1120.5665806362429
2364,2017-01-05,1002.922542921884
2365,2017-01-06,893.5322212419582
2366,2017-01-07,906.0237000544817
2367,2017-01-08,920.0144439293052
2368,2017-01-09,901.6846047662914
2369,2017-01-10,905.3372890525112
2370,2017-01-11,788.6627243239802
2371,2017-01-12,810.6206346707453
2372,2017-01-13,826.8820727986597
2373,2017-01-14,824.4725280214013
2374,2017-01-15,828.2438456915527
2375,2017-01-16,832.2975703857504
2376,2017-01-17,905.9891266982038
2377,2017-01-18,887.4321969838854
2378,2017-01-19,902.51327038944
2379,2017-01-20,895.0778348690013
2380,2017-01-21,923.9705284416652
2381,2017-01-22,926.2267163651608
2382,2017-01-23,918.1218197310366
2383,2017-01-24,886.5455413735126
2384,2017-01-25,897.3617133683149
2385,2017-01-26,916.8285986586582
2386,2017-01-27,921.5422094299512
2387,2017-01-28,924.7673237596504
2388,2017-01-29,915.1648754787748
2389,2017-01-30,922.073810994262
2390,2017-01-31,968.8802576054234
2391,2017-02-01,987.7523632206256
2392,2017-02-02,1008.04242305061
2393,2017-02-03,1017.4797248413868
2394,2017-02-04,1034.9539111460294
2395,2017-02-05,1015.6507467246024
2396,2017-02-06,1023.1524015508714
2397,2017-02-07,1053.850386120103
2398,2017-02-08,1053.705061673372
2399,2017-02-09,988.412932065044
2400,2017-02-10,999.5649259922792
2401,2017-02-11,1017.4108314000738
2402,2017-02-12,1007.6745400361308
2403,2017-02-13,1002.2742943586868
2404,2017-02-14,1013.0606096747724
2405,2017-02-15,1013.7192202029706
2406,2017-02-16,1035.5864430165802
2407,2017-02-17,1054.5323358232315
2408,2017-02-18,1061.9505209874096
2409,2017-02-19,1057.2512244091406
2410,2017-02-20,1086.269644280841
2411,2017-02-21,1126.8589354029832
2412,2017-02-22,1129.850403173692
2413,2017-02-23,1176.852176320272
2414,2017-02-24,1185.0389520725385
2415,2017-02-25,1155.3930852455971
2416,2017-02-26,1183.806290863436
2417,2017-02-27,1194.828374751376
2418,2017-02-28,1195.8369020168036
2419,2017-03-01,1228.561442118559
2420,2017-03-02,1265.857846915938
2421,2017-03-03,1291.5770036360643
2422,2017-03-04,1267.3528520011428
2423,2017-03-05,1277.5105061242275
2424,2017-03-06,1283.6842084600808
2425,2017-03-07,1236.2938477594744
2426,2017-03-08,1150.0236036838078
2427,2017-03-09,1195.1541699691657
2428,2017-03-10,1112.0866738418888
2429,2017-03-11,1185.305844220053
2430,2017-03-12,1235.7711375341892
2431,2017-03-13,1244.5663616591323
2432,2017-03-14,1247.7630042828844
2433,2017-03-15,1262.42062405524
2434,2017-03-16,1176.9608841733427
2435,2017-03-17,1075.7232574298555
2436,2017-03-18,968.1089976755732
2437,2017-03-19,1018.30455866016
2438,2017-03-20,1043.6578375929496
2439,2017-03-21,1113.668596508832
2440,2017-03-22,1037.2465846063203
2441,2017-03-23,1027.283029473309
2442,2017-03-24,933.169753947826
2443,2017-03-25,961.3879462046256
2444,2017-03-26,969.017312400438
2445,2017-03-27,1041.3102894200542
2446,2017-03-28,1045.4750146764602
2447,2017-03-29,1040.4428183683583
2448,2017-03-30,1037.7534053277454
2449,2017-03-31,1082.7250423311148
2450,2017-04-01,1090.4005316487487
2451,2017-04-02,1099.0261334054558
2452,2017-04-03,1151.159749476422
2453,2017-04-04,1143.029203242978
2454,2017-04-05,1133.0626233945625
2455,2017-04-06,1193.153771532398
2456,2017-04-07,1193.3132640711735
2457,2017-04-08,1183.8935053048067
2458,2017-04-09,1209.336901236837
2459,2017-04-10,1209.8499838383714
2460,2017-04-11,1221.5398742759503
2461,2017-04-12,1214.4567978728028
2462,2017-04-13,1174.836850815525
2463,2017-04-14,1172.6691908069777
2464,2017-04-15,1177.7152670936362
2465,2017-04-16,1164.9733826018726
2466,2017-04-17,1189.5375772549985
2467,2017-04-18,1201.7158482752238
2468,2017-04-19,1210.4839232125655
2469,2017-04-20,1235.664937307126
2470,2017-04-21,1249.0561225723527
2471,2017-04-22,1241.895176042916
2472,2017-04-23,1250.3472418374583
2473,2017-04-24,1256.5417001686506
2474,2017-04-25,1278.6417664638177
2475,2017-04-26,1294.6780496550286
2476,2017-04-27,1346.685105614364
2477,2017-04-28,1350.4576499293476
2478,2017-04-29,1354.4069470017698
2479,2017-04-30,1383.0539029623956
2480,2017-05-01,1425.2481458294692
2481,2017-05-02,1465.5810426561522
2482,2017-05-03,1526.4207056110508
2483,2017-05-04,1554.006848920395
2484,2017-05-05,1526.2278035910022
2485,2017-05-06,1584.9514134546134
2486,2017-05-07,1597.2058531775515
2487,2017-05-08,1701.8770462876066
2488,2017-05-09,1719.596103326025
2489,2017-05-10,1791.2692326528577
2490,2017-05-11,1834.8367578988764
2491,2017-05-12,1694.4671103687208
2492,2017-05-13,1787.7256658652173
2493,2017-05-14,1796.773092238691
2494,2017-05-15,1724.769487350055
2495,2017-05-16,1738.6013027843976
2496,2017-05-17,1803.9774846922924
2497,2017-05-18,1891.2189190792064
2498,2017-05-19,1966.1600061196116
2499,2017-05-20,2052.975727529383
2500,2017-05-21,2052.5502115695963
2501,2017-05-22,2114.3483953568734
2502,2017-05-23,2268.056017841441
2503,2017-05-24,2431.179175212533
2504,2017-05-25,2331.346228080497
2505,2017-05-26,2272.1649053409087
2506,2017-05-27,2078.632375146129
2507,2017-05-28,2225.4645712728297
2508,2017-05-29,2286.2068610012675
2509,2017-05-30,2185.1005053471918
2510,2017-05-31,2298.220974587216
2511,2017-06-01,2417.941273911206
2512,2017-06-02,2479.5616565385294
2513,2017-06-03,2543.8723274892395
2514,2017-06-04,2521.845867583053
2515,2017-06-05,2695.0334189788464
2516,2017-06-06,2873.796937493244
2517,2017-06-07,2701.4140898844944
2518,2017-06-08,2803.297016793037
2519,2017-06-09,2810.2941602110886
2520,2017-06-10,2919.9279707867463
2521,2017-06-11,2991.442658400016
2522,2017-06-12,2656.1781794939084
2523,2017-06-13,2707.2075876857843
2524,2017-06-14,2443.774072635811
2525,2017-06-15,2415.092620939786
2526,2017-06-16,2485.221578415977
2527,2017-06-17,2644.369429981152
2528,2017-06-18,2512.428822086344
2529,2017-06-19,2595.047554549299
2530,2017-06-20,2734.934233111323
2531,2017-06-21,2653.536153083557
2532,2017-06-22,2693.67774038443
2533,2017-06-23,2687.6564249824446
2534,2017-06-24,2568.5925241151367
2535,2017-06-25,2501.1788695912824
2536,2017-06-26,2419.8281336489827
2537,2017-06-27,2565.995575203356
2538,2017-06-28,2554.2217718277343
2539,2017-06-29,2537.407710301787
2540,2017-06-30,2460.92328207561
2541,2017-07-01,2420.539465015463
2542,2017-07-02,2508.7110635949434
2543,2017-07-03,2543.52055702578
2544,2017-07-04,2603.975513520515
2545,2017-07-05,2611.907633668788
2546,2017-07-06,2601.1915674691945
