time,perpetual,future,high.x,low.x,close.x,volume.x,volCcy,date.x,X.y,open.y,high.y,low.y,close.y,volume.y,currency_volume,price,date.y,basis,value
2020-12-16 10:00:00,8453,19515.8,19809.4,19496.2,19799.2,2216.07206919,43595340.67556439,2020-12-16 10:00:00,2771,20256.7,20670.9,20220.5,20642.1,248394,2483.94,20511.166666666668,2020-12-16 10:00:00,130.87424582988288,130.87424582988288
2020-12-16 11:00:00,8452,19799.2,19880,19634.2,19739.3,2028.00356441,40054882.35974762,2020-12-16 11:00:00,2770,20645.5,20783.9,20475.8,20577.5,162265,1622.65,20612.399999999998,2020-12-16 11:00:00,134.25461429247517,134.25461429247517
2020-12-16 12:00:00,8451,19739.4,19898.8,19688.7,19762.3,2164.23931408,42870428.45461783,2020-12-16 12:00:00,2769,20583.2,20770.6,20533,20613,147184,1471.84,20638.866666666665,2020-12-16 12:00:00,133.57472488462903,133.57472488462903
2020-12-16 13:00:00,8450,19762,20441.9,19762,20315.8,2887.45909402,58048783.74955995,2020-12-16 13:00:00,2768,20613,21435.6,20613,21225,466469,4664.69,21091.2,2020-12-16 13:00:00,133.8698224852071,133.8698224852071
2020-12-16 14:00:00,8449,20317.9,20800,20208.4,20660.8,3305.06120579,67832155.53305145,2020-12-16 14:00:00,2767,21220.1,21782.1,21104.4,21603.5,554086,5540.86,21496.666666666668,2020-12-16 14:00:00,140.47697952420407,140.47697952420407
2020-12-16 15:00:00,8448,20659,20726.5,20543.5,20666.2,1320.10950794,27239866.81756557,2020-12-16 15:00:00,2766,21606.2,21659.2,21457,21577.5,180870,1808.7,21564.566666666666,2020-12-16 15:00:00,144.54308712121212,144.54308712121212
2020-12-16 16:00:00,8447,20666.3,20867,20630.3,20859.7,2463.99340281,51125872.33499191,2020-12-16 16:00:00,2765,21575.3,21843.9,21542.3,21816.3,207456,2074.56,21734.166666666668,2020-12-16 16:00:00,144.65845862436367,144.65845862436367
2020-12-16 17:00:00,8446,20860.4,20860.4,20584.3,20640.1,1819.8331291,37684278.22005247,2020-12-16 17:00:00,2764,21817.5,21819.4,21524,21573.9,124661,1246.61,21639.100000000002,2020-12-16 17:00:00,146.98555529244615,146.98555529244615
2020-12-16 18:00:00,8445,20639.6,20738.8,20553.6,20589.5,1418.87523542,29322153.25467569,2020-12-16 18:00:00,2763,21578.6,21696,21501.1,21543.3,67012,670.12,21580.13333333333,2020-12-16 18:00:00,144.40023682652458,144.40023682652458
2020-12-16 19:00:00,8444,20589.5,20771.7,20558.9,20742,1469.51766488,30399676.58427667,2020-12-16 19:00:00,2762,21548.5,21712.1,21504.8,21674.4,61959,619.59,21630.43333333333,2020-12-16 19:00:00,143.8358597820938,143.8358597820938
2020-12-16 20:00:00,8443,20742.1,20840,20736.4,20808.4,1245.45823627,25888170.5851501,2020-12-16 20:00:00,2761,21677.5,21800,21669.2,21756.3,80072,800.72,21741.833333333332,2020-12-16 20:00:00,145.67215444747126,145.67215444747126
2020-12-16 21:00:00,8442,20808.4,21297.8,20737.6,21190.2,1557.78663344,32695113.47402129,2020-12-16 21:00:00,2760,21757.2,22365.9,21672.7,22169.5,247257,2472.57,22069.36666666667,2020-12-16 21:00:00,146.48661454631608,146.48661454631608
2020-12-16 22:00:00,8441,21191.6,21444.6,21191.6,21371.9,690.37300021,14721631.15363612,2020-12-16 22:00:00,2759,22172.1,22455.2,22156.5,22346.6,224649,2246.49,22319.43333333333,2020-12-16 22:00:00,151.0555621371875,151.0555621371875
2020-12-16 23:00:00,8440,21372.7,21560,21196.4,21337.5,1302.78356381,27824381.6607132,2020-12-16 23:00:00,2758,22353.4,22595.7,22135,22281.2,289106,2891.06,22337.3,2020-12-16 23:00:00,153.23104265402844,153.23104265402844
2020-12-17 00:00:00,8439,21337.2,21410.7,21236.6,21393.2,834.57452237,17807046.70416206,2020-12-17 00:00:00,2757,22278.5,22368.2,22152.5,22354.2,129036,1290.36,22291.63333333333,2020-12-17 00:00:00,152.8403839317455,152.8403839317455
2020-12-17 01:00:00,8438,21395.5,21880,21395.3,21722.8,2013.76627685,43649730.88117141,2020-12-17 01:00:00,2756,22359.9,22885.3,22359.9,22574.7,268639,2686.39,22606.63333333333,2020-12-17 01:00:00,153.561270443233,153.561270443233
2020-12-17 02:00:00,8437,21723.3,21996.4,21639.5,21909.2,1427.86919667,31186078.05443799,2020-12-17 02:00:00,2755,22573.6,22937.6,22468.8,22751.2,232553,2325.53,22719.199999999997,2020-12-17 02:00:00,157.47659120540476,157.47659120540476
2020-12-17 03:00:00,8436,21909.3,22163.6,21705.8,21743.1,2099.18977065,45987134.74333399,2020-12-17 03:00:00,2754,22754.1,23090,22558,22625,276546,2765.46,22757.666666666668,2020-12-17 03:00:00,159.71194879089614,159.71194879089614
2020-12-17 04:00:00,8435,21743.2,21901,21727.2,21780.6,766.95705559,16731844.95856883,2020-12-17 04:00:00,2753,22633.4,22773.1,22601,22634,88444,884.44,22669.36666666667,2020-12-17 04:00:00,157.773562537048,157.773562537048
2020-12-17 05:00:00,8434,21780.7,22300,21780.7,22274.6,1320.83936999,29132795.55401077,2020-12-17 05:00:00,2752,22634.7,23238.1,22634.7,23162.7,190459,1904.59,23011.833333333332,2020-12-17 05:00:00,158.24875503912733,158.24875503912733
2020-12-17 06:00:00,8433,22275.7,22383,22044.4,22175.1,1575.98480076,34942654.2388068,2020-12-17 06:00:00,2751,23162.4,23313.7,22928.9,23057,201278,2012.78,23099.86666666667,2020-12-17 06:00:00,164.14917585675323,164.14917585675323
2020-12-17 07:00:00,8432,22173,22493.5,22103.1,22476.8,1100.91753264,24559000.51489925,2020-12-17 07:00:00,2750,23054,23456,22976.8,23427.7,171384,1713.84,23286.833333333332,2020-12-17 07:00:00,162.9625237191651,162.9625237191651
2020-12-17 08:00:00,8431,22476.9,22980,22408.8,22907.2,2632.48922219,59827031.83316009,2020-12-17 08:00:00,2749,23429.4,23900,23350.1,23805.3,424884,4248.84,23685.13333333333,2020-12-17 08:00:00,166.59826829557588,166.59826829557588
2020-12-17 09:00:00,8430,22905.8,23819.3,22277.3,22650.8,5450.65400952,125450957.70013906,2020-12-17 09:00:00,2748,23802.2,24866.1,23260.9,23682.6,982155,9821.55,23936.533333333336,2020-12-17 09:00:00,171.717674970344,171.717674970344
2020-12-17 10:00:00,8429,22652.2,22921.6,22396.8,22619.2,1950.435605,44219481.40812292,2020-12-17 10:00:00,2747,23677.6,23944,23441.9,23688.2,372444,3724.44,23691.36666666667,2020-12-17 10:00:00,168.74125044489264,168.74125044489264
2020-12-17 11:00:00,8428,22618.3,22813.9,22529,22756.5,967.6870679,21938715.05560522,2020-12-17 11:00:00,2746,23691.1,23888,23586.3,23803.8,179728,1797.28,23759.36666666667,2020-12-17 11:00:00,168.37090650213574,168.37090650213574
2020-12-17 12:00:00,8427,22761.4,23183.5,22596,23147.8,1041.90426426,23812165.68071534,2020-12-17 12:00:00,2745,23808.7,24318.2,23623.4,24253.7,268137,2681.37,24065.100000000002,2020-12-17 12:00:00,170.10086626320162,170.10086626320162
2020-12-17 13:00:00,8426,23145,23344.7,22659.1,22832,1493.33457118,34480816.63361474,2020-12-17 13:00:00,2744,24251.8,24455.2,23719.1,23885.4,317970,3179.7,24019.900000000005,2020-12-17 13:00:00,174.68549727035366,174.68549727035366
2020-12-17 14:00:00,8425,22835.4,23262.5,22730.1,23087.9,1239.25319883,28572511.79797408,2020-12-17 14:00:00,2743,23898.9,24409.2,23802.5,24207.1,253331,2533.31,24139.599999999995,2020-12-17 14:00:00,171.0433234421365,171.0433234421365
2020-12-17 15:00:00,8424,23085.5,23366.1,22917.7,23337,1066.48965871,24656922.99164878,2020-12-17 15:00:00,2742,24198.4,24527.3,24022.5,24480.7,236211,2362.11,24343.5,2020-12-17 15:00:00,174.04439696106363,174.04439696106363
2020-12-17 16:00:00,8423,23337.3,23651.3,23199.4,23596.3,1563.50903394,36731950.91197243,2020-12-17 16:00:00,2741,24482.6,24770.6,24296.3,24678.1,427706,4277.06,24581.666666666668,2020-12-17 16:00:00,177.06636590288497,177.06636590288497
2020-12-17 17:00:00,8422,23598.6,23699.9,23000,23007.6,1348.27753896,31653798.63793825,2020-12-17 17:00:00,2740,24674.2,24788.2,24012.3,24031.3,270984,2709.84,24277.266666666666,2020-12-17 17:00:00,180.20185229161717,180.20185229161717
2020-12-17 18:00:00,8421,23007.7,23282.1,22449.5,23255.8,2199.89044314,50532910.23858546,2020-12-17 18:00:00,2739,24031.3,24419.7,23502.2,24389.4,492816,4928.16,24103.766666666666,2020-12-17 18:00:00,173.21814511340696,173.21814511340696
2020-12-17 19:00:00,8420,23258.2,23496.9,22783.9,22900.3,1525.87900645,35396963.52737158,2020-12-17 19:00:00,2738,24390,24634.1,23887.6,23985.4,300814,3008.14,24169.033333333336,2020-12-17 19:00:00,176.22565320665083,176.22565320665083
2020-12-17 20:00:00,8419,22894.1,23105.5,22332,22795.9,1519.14097899,34486936.30234482,2020-12-17 20:00:00,2737,23971.5,24214.2,23408.6,23900,304044,3040.44,23840.933333333334,2020-12-17 20:00:00,171.93372134457772,171.93372134457772
2020-12-17 21:00:00,8418,22788.2,22841.7,22383.1,22781,915.47416699,20712105.98860098,2020-12-17 21:00:00,2736,23888.3,23943,23439.4,23870.6,205475,2054.75,23751,2020-12-17 21:00:00,170.7080066524115,170.7080066524115
2020-12-17 22:00:00,8417,22784.8,23079.6,22756,22969,191.44586627,4389791.43179044,2020-12-17 22:00:00,2735,23890.1,24184.3,23862.1,24069.2,143150,1431.5,24038.53333333333,2020-12-17 22:00:00,170.6997742663657,170.6997742663657
2020-12-17 23:00:00,8416,22959.1,23000.1,22576.1,22803.8,681.29292475,15495490.23247318,2020-12-17 23:00:00,2734,24069.1,24102.4,23665.7,23908.3,179029,1790.29,23892.133333333335,2020-12-17 23:00:00,172.80299429657794,172.80299429657794
2020-12-18 00:00:00,8415,22800.5,22844.5,22470.6,22763.2,779.23548196,17698178.70810207,2020-12-18 00:00:00,2733,23901,23983.9,23501.9,23869.9,189167,1891.67,23785.233333333337,2020-12-18 00:00:00,170.9506833036245,170.9506833036245
2020-12-18 01:00:00,8414,22762.6,23147,22634.2,22988.5,1037.58742605,23817351.98316576,2020-12-18 01:00:00,2732,23868.8,24298.8,23600,24137.2,193038,1930.38,24012,2020-12-18 01:00:00,170.5324459234609,170.5324459234609
2020-12-18 02:00:00,8413,22988.5,23249.3,22939,23004.4,664.55558306,15367106.7309813,2020-12-18 02:00:00,2731,24135.6,24411,24083.3,24164.2,131164,1311.64,24219.5,2020-12-18 02:00:00,173.2497325567574,173.2497325567574
2020-12-18 03:00:00,8412,23004.5,23047.8,22762.9,22812.3,781.59026798,17897503.16457861,2020-12-18 03:00:00,2730,24152.2,24207.6,23860.1,23903.5,142055,1420.55,23990.399999999998,2020-12-18 03:00:00,173.47242035187827,173.47242035187827
2020-12-18 04:00:00,8411,22812.3,22972.4,22769.8,22870.3,615.2394827,14082920.03936227,2020-12-18 04:00:00,2729,23905,24070,23841,23953.5,96415,964.15,23954.833333333332,2020-12-18 04:00:00,171.21983117346332,171.21983117346332
2020-12-18 05:00:00,8410,22870.2,23032.7,22835.4,22956,536.31434918,12319498.53297769,2020-12-18 05:00:00,2728,23953.6,24132.3,23911,24050.8,96287,962.87,24031.36666666667,2020-12-18 05:00:00,171.9405469678954,171.9405469678954
2020-12-18 06:00:00,8409,22955.9,23160.3,22879.9,22984.9,799.83811959,18423369.15502505,2020-12-18 06:00:00,2727,24054.5,24275.4,23952.5,24041.7,113268,1132.68,24089.86666666667,2020-12-18 06:00:00,172.99203234629564,172.99203234629564
2020-12-18 07:00:00,8408,22989.4,23070.5,22827.2,23057.7,874.7714825,20075367.30905806,2020-12-18 07:00:00,2726,24045.3,24138,23890.4,24122.6,141386,1413.86,24050.333333333332,2020-12-18 07:00:00,173.42293054234062,173.42293054234062
2020-12-18 08:00:00,8407,23058.3,23286.7,22938.1,23113.7,1123.65817832,25989672.72142841,2020-12-18 08:00:00,2725,24131.7,24380,23952.6,24191,168703,1687.03,24174.533333333336,2020-12-18 08:00:00,174.27500892113713,174.27500892113713
2020-12-18 09:00:00,8406,23113.6,23220.4,23013.3,23215.4,729.12532194999994,16856592.26072254,2020-12-18 09:00:00,2724,24195.3,24327.1,24088.5,24326.4,121875,1218.75,24247.333333333332,2020-12-18 09:00:00,174.96550083273848,174.96550083273848
2020-12-18 10:00:00,8405,23218.2,23230.2,22930,22961.5,836.82987794,19282551.78692009,2020-12-18 10:00:00,2723,24327.5,24349.9,24002,24065.4,146494,1464.94,24139.100000000002,2020-12-18 10:00:00,176.24271267102915,176.24271267102915
2020-12-18 11:00:00,8404,22959.5,22961.7,22737.4,22896.6,912.94915153,20864573.61112998,2020-12-18 11:00:00,2722,24064.5,24064.5,23810.1,23965.2,160631,1606.31,23946.600000000002,2020-12-18 11:00:00,173.19728700618754,173.19728700618754
2020-12-18 12:00:00,8403,22896.8,23076.4,22733.7,22943.4,831.73420759,19074782.67501146,2020-12-18 12:00:00,2721,23970.1,24172.6,23811.5,24073.4,145965,1459.65,24019.166666666668,2020-12-18 12:00:00,172.48363679638223,172.48363679638223
2020-12-18 13:00:00,8402,22943.4,22951.8,22552.4,22579,886.89409796,20191594.56607683,2020-12-18 13:00:00,2720,24075.7,24090,23634.3,23679.1,147668,1476.68,23801.13333333333,2020-12-18 13:00:00,173.0706974529874,173.0706974529874
2020-12-18 14:00:00,8401,22577,22683.9,22409.7,22617.2,953.0806039,21529684.20092539,2020-12-18 14:00:00,2719,23677.8,23854.6,23557.5,23777,174904,1749.04,23729.7,2020-12-18 14:00:00,168.74181645042256,168.74181645042256
2020-12-18 15:00:00,8400,22613.9,22637,22364.4,22560.1,726.08504242,16333151.52127916,2020-12-18 15:00:00,2718,23766.9,23850,23493.3,23759.4,166590,1665.9,23700.900000000005,2020-12-18 15:00:00,169.21309523809524,169.21309523809524
2020-12-18 16:00:00,8399,22558,22753,22466.4,22717.8,680.10398086,15385720.79799603,2020-12-18 16:00:00,2717,23754.6,23948.7,23665.3,23915,136259,1362.59,23843,2020-12-18 16:00:00,168.5795928086677,168.5795928086677
2020-12-18 17:00:00,8398,22722.2,22813.9,22670.6,22748.4,563.03224063,12803861.04917749,2020-12-18 17:00:00,2716,23918.6,23995.1,23858.1,23910,88992,889.92,23921.066666666666,2020-12-18 17:00:00,170.5668016194332,170.5668016194332
2020-12-18 18:00:00,8397,22748.4,22827.3,22694.9,22780.4,444.2876932,10115691.9537752,2020-12-18 18:00:00,2715,23911.6,24009.5,23866.2,23979.1,82873,828.73,23951.599999999995,2020-12-18 18:00:00,170.91103965702038,170.91103965702038
2020-12-18 19:00:00,8396,22786.9,22787,22631.4,22765.3,426.85738793,9695325.11707599,2020-12-18 19:00:00,2714,23975.4,23980.8,23801.4,23940.6,56412,564.12,23907.599999999995,2020-12-18 19:00:00,171.40185802763222,171.40185802763222
2020-12-18 20:00:00,8395,22765.4,22798.2,22660.1,22763.4,295.61918839,6723094.76565952,2020-12-18 20:00:00,2713,23942.2,23965.5,23820.1,23940,51755,517.55,23908.533333333336,2020-12-18 20:00:00,171.17808219178085,171.17808219178085
2020-12-18 21:00:00,8394,22760.7,23074.5,22756.8,22887.2,712.99632316,16358877.79512458,2020-12-18 21:00:00,2712,23936.4,24287,23932.3,24084.8,147268,1472.68,24101.36666666667,2020-12-18 21:00:00,171.15439599714082,171.15439599714082
2020-12-18 22:00:00,8393,22881.4,23030.3,22803.5,23012.3,218.19577871,5004206.46257695,2020-12-18 22:00:00,2711,24082.8,24212.3,23980.4,24194,90249,902.49,24128.899999999998,2020-12-18 22:00:00,172.6248063862743,172.6248063862743
2020-12-18 23:00:00,8392,23012.4,23144.1,22905.5,23118.6,374.61183105,8617863.19162088,2020-12-18 23:00:00,2710,24187.9,24310.7,24067.2,24277.8,79334,793.34,24218.566666666666,2020-12-18 23:00:00,174.2183031458532,174.2183031458532
2020-12-19 00:00:00,8391,23115.8,23166.7,22938.2,22951.8,501.68156959,11559546.23271197,2020-12-19 00:00:00,2709,24277,24337.6,24096.3,24108.6,61789,617.89,24180.833333333332,2020-12-19 00:00:00,175.48325586938384,175.48325586938384
2020-12-19 01:00:00,8390,22953.9,23068.7,22906,23045.8,458.47431801,10546347.22159544,2020-12-19 01:00:00,2708,24102.6,24223.7,24034.9,24183.7,49766,497.66,24147.433333333334,2020-12-19 01:00:00,173.5864123957092,173.5864123957092
2020-12-19 02:00:00,8389,23045.8,23218.8,23033.8,23216,741.94693801,17151396.07047648,2020-12-19 02:00:00,2707,24182.1,24385.1,24173,24385,99009,990.09,24314.36666666667,2020-12-19 02:00:00,174.7145070926213,174.7145070926213
2020-12-19 03:00:00,8388,23217,23225.4,23092.8,23097.1,624.53250825,14463947.77093772,2020-12-19 03:00:00,2706,24385,24401.8,24250.4,24253.6,49699,496.99,24301.93333333333,2020-12-19 03:00:00,176.78826895565095,176.78826895565095
2020-12-19 04:00:00,8387,23097.2,23136.5,23033.1,23044.1,537.97314686,12414295.71782155,2020-12-19 04:00:00,2705,24251.5,24277.4,24147.4,24156.8,40480,404.8,24193.86666666667,2020-12-19 04:00:00,175.39286991772983,175.39286991772983
2020-12-19 05:00:00,8386,23046.3,23071.5,22920.6,22959.9,574.93733436,13223114.10127838,2020-12-19 05:00:00,2704,24162.6,24202,24021,24063.3,53125,531.25,24095.433333333334,2020-12-19 05:00:00,174.8187455282614,174.8187455282614
2020-12-19 06:00:00,8385,22960.9,23010.2,22825.8,22853.5,1012.9226087,23221532.39584188,2020-12-19 06:00:00,2703,24072.5,24113.4,23902.6,23947.6,64109,641.09,23987.86666666667,2020-12-19 06:00:00,173.83303518187242,173.83303518187242
2020-12-19 07:00:00,8384,22853.2,23043.8,22836.9,22855.8,1594.18442368,36582268.66108775,2020-12-19 07:00:00,2702,23944.2,24166.4,23925.2,23979.4,61498,614.98,24023.666666666668,2020-12-19 07:00:00,172.581106870229,172.581106870229
2020-12-19 08:00:00,8383,22855.2,22998.8,22750.1,22986.9,2357.2825005,53940292.94636433,2020-12-19 08:00:00,2701,23979.3,24184.2,23852.6,24169.8,133072,1330.72,24068.86666666667,2020-12-19 08:00:00,172.63748061553144,172.63748061553144
2020-12-19 09:00:00,8382,22986.9,23054.4,22930.6,22975.6,1509.58819337,34702581.31458841,2020-12-19 09:00:00,2700,24169.9,24240.8,24089.5,24166,68528,685.28,24165.433333333334,2020-12-19 09:00:00,174.24123120973516,174.24123120973516
2020-12-19 10:00:00,8381,22975.6,23086,22950,23025,543.964527,12522512.39355667,2020-12-19 10:00:00,2699,24166,24296.5,24126.7,24199.5,59368,593.68,24207.566666666666,2020-12-19 10:00:00,174.13912420952153,174.13912420952153
2020-12-19 11:00:00,8380,23025.1,23064.3,22878.9,22888.8,569.74937912,13088112.09567025,2020-12-19 11:00:00,2698,24200.4,24261.9,24050,24051,47438,474.38,24120.966666666664,2020-12-19 11:00:00,174.76252983293554,174.76252983293554
2020-12-19 12:00:00,8379,22890.1,23133.7,22886.3,23044.6,666.70635897,15365111.9026996,2020-12-19 12:00:00,2697,24054.8,24368,24052.7,24239.8,62582,625.82,24220.166666666668,2020-12-19 12:00:00,173.18415085332376,173.18415085332376
2020-12-19 13:00:00,8378,23044.6,23188,22998.8,23177.2,608.94543046,14064257.04511929,2020-12-19 13:00:00,2696,24239.9,24397.2,24184.9,24378.3,102287,1022.87,24320.133333333335,2020-12-19 13:00:00,175.06087371687752,175.06087371687752
2020-12-19 14:00:00,8377,23171.5,23632,23079.2,23295.7,2250.3142863,52566135.29220443,2020-12-19 14:00:00,2695,24376.3,24894,24282,24400.1,391245,3912.45,24525.36666666667,2020-12-19 14:00:00,176.6085710875015,176.6085710875015
2020-12-19 15:00:00,8376,23300.1,23660.6,23300.1,23560.9,1295.09870061,30424741.62003482,2020-12-19 15:00:00,2694,24403.2,24856.8,24403.2,24776.5,258564,2585.64,24678.833333333332,2020-12-19 15:00:00,178.1769340974212,178.1769340974212
2020-12-19 16:00:00,8375,23556.8,24193.4,23475.6,23966.1,2817.83329773,67259999.93912898,2020-12-19 16:00:00,2693,24775.2,25500,24692.7,25232.8,541136,5411.36,25141.833333333332,2020-12-19 16:00:00,181.275223880597,181.275223880597
2020-12-19 17:00:00,8374,23966.2,24112.5,23741.7,23891.4,1020.18046073,24425531.95274354,2020-12-19 17:00:00,2692,25231.9,25400,25015,25159.5,213133,2131.33,25191.5,2020-12-19 17:00:00,186.19775495581564,186.19775495581564
2020-12-19 18:00:00,8373,23892.5,23909.2,23570.1,23823.2,829.282628,19703419.06309834,2020-12-19 18:00:00,2691,25158.9,25164.8,24800,25061.7,145161,1451.61,25008.833333333332,2020-12-19 18:00:00,185.35172578526215,185.35172578526215
2020-12-19 19:00:00,8372,23823.3,23885.3,23648.4,23801.1,483.88420474,11500902.62928052,2020-12-19 19:00:00,2690,25059.5,25133,24869.7,25014.1,100329,1003.29,25005.599999999995,2020-12-19 19:00:00,184.55924510272334,184.55924510272334
2020-12-19 20:00:00,8371,23796.2,23938.4,23793,23905.7,517.78522137,12355253.98382634,2020-12-19 20:00:00,2689,25008.3,25196.3,25001,25181.3,83810,838.1,25126.2,2020-12-19 20:00:00,184.26950185163065,184.26950185163065
2020-12-19 21:00:00,8370,23904.5,24077.4,23787.3,23975.4,535.64450493,12822101.27431472,2020-12-19 21:00:00,2688,25170.2,25396.3,25036.4,25281.7,103109,1031.09,25238.13333333333,2020-12-19 21:00:00,185.59737156511352,185.59737156511352
2020-12-19 22:00:00,8369,23975.5,24000.8,23836,23912.7,134.27473862,3211533.72574763,2020-12-19 22:00:00,2687,25276.1,25307.3,25108.2,25190.1,68533,685.33,25201.86666666667,2020-12-19 22:00:00,186.4798661727805,186.4798661727805
2020-12-19 23:00:00,8368,23912.8,23918.5,23721.4,23834.7,317.05768305,7552469.102977,2020-12-19 23:00:00,2686,25187.2,25191.8,24955.2,25071.6,76991,769.91,25072.86666666667,2020-12-19 23:00:00,185.76481835564053,185.76481835564053
2020-12-20 00:00:00,8367,23828.2,23832.5,23242.5,23488.2,1258.02341558,29540627.69171631,2020-12-20 00:00:00,2685,25073.2,25081.9,24400,24638.8,206193,2061.93,24706.899999999998,2020-12-20 00:00:00,184.78785705748774,184.78785705748774
2020-12-20 01:00:00,8366,23489,23556.5,23388.1,23487.7,751.77843713,17647205.24210228,2020-12-20 01:00:00,2684,24643,24687,24504.7,24609.3,76600,766,24600.333333333332,2020-12-20 01:00:00,180.76739182404972,180.76739182404972
2020-12-20 02:00:00,8365,23487.7,23539.3,23303.2,23433.3,722.69884808,16929761.60889851,2020-12-20 02:00:00,2683,24603.8,24663.6,24378.3,24518.1,67425,674.25,24520,2020-12-20 02:00:00,180.7854154213987,180.7854154213987
2020-12-20 03:00:00,8364,23433.3,23433.3,23198.1,23346.5,894.37425995,20852889.84991166,2020-12-20 03:00:00,2682,24507.2,24507.2,24268.9,24461.1,105193,1051.93,24412.400000000005,2020-12-20 03:00:00,180.16857962697273,180.16857962697273
2020-12-20 04:00:00,8363,23346.4,23454.6,23079.1,23427.6,986.55073614,22923762.22644094,2020-12-20 04:00:00,2681,24450.7,24592.4,24157.2,24557.6,128627,1286.27,24435.733333333337,2020-12-20 04:00:00,179.1629797919407,179.1629797919407
2020-12-20 05:00:00,8362,23427.6,23590.3,23398.2,23486.9,530.76310379,12461526.47107179,2020-12-20 05:00:00,2680,24561.5,24742,24523.4,24606.7,107914,1079.14,24624.033333333336,2020-12-20 05:00:00,180.16742406122935,180.16742406122935
2020-12-20 06:00:00,8361,23482,23617.5,23460.8,23505.1,588.0590175,13847686.08351132,2020-12-20 06:00:00,2679,24600.9,24806.5,24586,24686,71399,713.99,24692.833333333332,2020-12-20 06:00:00,180.8515727783758,180.8515727783758
2020-12-20 07:00:00,8360,23506.1,23650,23420,23631.3,617.36447029,14521981.83472901,2020-12-20 07:00:00,2678,24681,24820.9,24567.1,24807.4,81704,817.04,24731.8,2020-12-20 07:00:00,181.17344497607655,181.17344497607655
2020-12-20 08:00:00,8359,23631.3,23795.3,23537.9,23695.6,912.41849979,21605375.03969908,2020-12-20 08:00:00,2677,24810,24988,24710.3,24877.5,114357,1143.57,24858.600000000002,2020-12-20 08:00:00,182.70486900346933,182.70486900346933
2020-12-20 09:00:00,8358,23696,23747.7,23505.8,23590.7,702.26296243,16596335.65587948,2020-12-20 09:00:00,2676,24878,24953,24674.3,24785.9,100865,1008.65,24804.400000000005,2020-12-20 09:00:00,183.51280210576692,183.51280210576692
2020-12-20 10:00:00,8357,23590.7,23642.8,23362.2,23393.1,901.4547884,21171524.10066679,2020-12-20 10:00:00,2675,24782.5,24824.5,24528.2,24558.8,142677,1426.77,24637.166666666668,2020-12-20 10:00:00,182.28670575565394,182.28670575565394
2020-12-20 11:00:00,8356,23394.7,23619.2,23394.7,23554.1,596.96055577,14027724.15704538,2020-12-20 11:00:00,2674,24554.9,24815.1,24554.9,24747.5,95143,951.43,24705.833333333332,2020-12-20 11:00:00,179.97486835806606,179.97486835806606
2020-12-20 12:00:00,8355,23557.6,23596,23333.5,23470.2,748.33593156,17548505.63406847,2020-12-20 12:00:00,2673,24748.2,24791.8,24467.7,24638.1,108358,1083.58,24632.533333333336,2020-12-20 12:00:00,181.95810891681626,181.95810891681626
2020-12-20 13:00:00,8354,23475.4,23597.4,23297.6,23567.9,718.24495424,16835993.80211176,2020-12-20 13:00:00,2672,24634.1,24729.2,24427,24704.5,110202,1102.02,24620.233333333334,2020-12-20 13:00:00,181.00790040699067,181.00790040699067
2020-12-20 14:00:00,8353,23567.9,23674.2,23505.9,23537.5,564.59549079,13308200.4751727,2020-12-20 14:00:00,2671,24703.9,24820,24637.9,24667.4,86184,861.84,24708.433333333334,2020-12-20 14:00:00,182.14892852867234,182.14892852867234
2020-12-20 15:00:00,8352,23537.4,23924,23524.6,23877.8,822.90772194,19516636.72732919,2020-12-20 15:00:00,2670,24665.4,25110.4,24650.3,25057.1,118443,1184.43,24939.266666666663,2020-12-20 15:00:00,181.8175287356322,181.8175287356322
2020-12-20 16:00:00,8351,23875.2,23912.6,23630,23631.9,623.83842085,14835135.27124102,2020-12-20 16:00:00,2669,25054.4,25093.2,24746.7,24746.7,107308,1073.08,24862.2,2020-12-20 16:00:00,185.89629984433003,185.89629984433003
2020-12-20 17:00:00,8350,23631.9,23814.9,23631,23728.8,554.33336952,13164402.48734903,2020-12-20 17:00:00,2668,24745.8,24984.7,24745.8,24903.1,56168,561.68,24877.86666666667,2020-12-20 17:00:00,183.01676646706588,183.01676646706588
2020-12-20 18:00:00,8349,23728.1,23881,23661.3,23862.6,456.64260623,10859307.07910748,2020-12-20 18:00:00,2667,24898,25062.9,24811.9,25046.5,53698,536.98,24973.766666666666,2020-12-20 18:00:00,184.20289855072463,184.20289855072463
2020-12-20 19:00:00,8348,23867.1,23999.8,23787.2,23930.3,498.44544822,11904648.6104166,2020-12-20 19:00:00,2666,25050,25153.8,24955,25073.3,102883,1028.83,25060.7,2020-12-20 19:00:00,185.90201245807376,185.90201245807376
2020-12-20 20:00:00,8347,23929.3,24299.2,23858,24170.9,854.27915474,20602966.98525266,2020-12-20 20:00:00,2665,25070.7,25542.8,24990.1,25417.3,209484,2094.84,25316.733333333334,2020-12-20 20:00:00,186.68144243440756,186.68144243440756
2020-12-20 21:00:00,8346,24175.9,24206.7,23360.6,23378.1,1501.97997535,35617223.21824801,2020-12-20 21:00:00,2664,25414,25451.4,24541.8,24561.9,278394,2783.94,24851.7,2020-12-20 21:00:00,189.67050083872516,189.67050083872516
